,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10298,34,48,44,49,26,60,36,0,28,57,20,34,88,60,63,31,17,8,37,4
10015,72,58,63,50,48,37,85,35,13,14,76,63,67,47,97,31,12,54,93,59
10218,75,52,9,81,37,43,3,8,26,17,93,46,36,87,82,31,53,42,49,71
11182,69,26,56,71,98,2,30,24,12,96,48,87,91,83,15,31,67,99,30,31
10780,32,19,22,77,6,87,28,21,0,54,38,66,16,29,88,31,37,85,49,1
10809,8,37,73,33,6,58,98,51,39,85,60,91,25,72,30,31,91,11,2,88
5540,48,93,72,22,44,87,24,58,22,86,20,85,25,70,95,31,59,14,65,35
5375,30,58,4,38,13,43,16,15,60,39,72,59,95,70,57,31,76,0,38,54
10933,91,80,32,85,92,88,25,29,20,12,77,71,45,48,62,32,26,72,34,92
10922,37,83,60,26,65,49,67,97,47,8,15,38,51,76,6,32,72,51,13,58
10285,93,74,65,6,45,21,4,74,37,90,3,94,90,43,1,32,29,19,69,92
10261,63,56,79,33,99,16,78,69,56,57,9,87,12,56,58,32,4,64,73,61
11256,10,97,87,70,79,55,12,24,77,3,18,94,49,26,6,32,71,55,13,2
10086,23,4,28,12,15,93,53,28,38,46,78,18,4,92,23,33,76,30,37,0
5459,16,81,67,2,34,38,71,9,47,68,36,77,19,68,44,33,88,12,7,38
10189,98,35,88,12,10,31,66,57,34,83,65,3,26,1,34,33,99,66,87,68
5021,6,81,3,92,64,55,66,89,86,34,47,28,14,95,7,33,61,3,44,3
10860,37,82,33,83,91,50,51,48,99,60,43,8,99,68,31,33,90,80,59,53
11177,97,99,8,96,91,71,31,30,77,4,20,15,26,84,84,33,68,36,76,61
11120,62,55,59,92,10,38,22,69,31,96,9,50,12,4,7,33,9,76,98,76
11083,42,88,45,90,74,39,9,46,34,11,83,3,54,7,88,33,58,21,30,60
10031,23,99,79,47,26,37,85,72,82,83,64,8,88,93,47,33,73,7,85,78
11184,2,45,55,61,35,9,15,40,12,3,82,93,29,83,33,33,80,79,91,66
10831,77,78,66,64,32,68,55,22,58,63,0,13,41,35,90,33,93,15,65,91
10836,14,33,29,31,73,17,64,60,24,9,28,22,40,23,91,33,27,39,33,25
10152,31,19,38,33,63,90,81,68,53,93,12,34,50,76,65,33,11,21,35,93
11078,78,51,38,83,29,50,93,41,55,25,36,20,62,68,74,33,81,44,82,69
11269,90,98,42,10,95,96,52,15,50,45,62,1,22,0,88,34,91,1,55,2
11161,45,27,42,7,32,36,79,5,20,65,87,9,57,39,5,34,23,59,89,67
11235,1,13,21,45,98,61,64,52,50,23,86,95,65,93,55,34,92,63,95,2
5465,8,70,27,58,45,61,51,59,5,85,91,69,6,60,94,34,95,39,5,85
10226,12,5,78,82,64,34,4,36,39,31,40,51,62,72,64,34,73,69,10,5
10997,66,28,13,86,83,0,48,25,57,79,70,59,66,27,38,35,46,44,30,8
5438,85,50,10,88,36,77,36,67,43,19,26,4,95,2,68,35,18,31,8,18
10954,2,88,14,16,99,13,96,23,32,23,3,41,86,10,14,35,63,68,94,20
11207,22,63,90,32,61,31,16,21,86,35,10,39,77,77,43,35,60,47,60,80
10294,88,55,90,34,85,8,27,70,19,31,61,59,24,96,4,35,92,73,21,42
11217,59,51,75,73,67,93,98,50,97,24,9,14,63,17,50,35,66,68,48,60
10805,63,96,48,89,73,63,15,46,52,27,55,53,93,54,43,35,35,65,3,99
10160,36,36,27,97,36,68,39,43,53,86,34,83,79,55,24,35,41,16,24,1
10926,13,40,41,74,33,16,99,25,25,87,14,65,99,79,55,35,78,58,68,47
4943,73,15,43,19,99,50,5,86,14,16,79,16,30,3,17,35,8,1,89,70
5263,76,13,58,23,73,17,84,1,44,87,8,31,88,50,75,36,25,31,42,26
11140,94,51,15,19,47,18,69,45,83,1,46,51,88,2,5,36,74,37,35,42
10884,82,49,25,99,68,71,74,75,18,3,51,89,74,57,8,36,18,4,59,48
4758,83,20,46,54,88,35,20,73,65,61,15,41,33,82,1,36,39,11,24,33
5493,46,83,63,27,62,47,46,82,13,5,30,58,16,23,52,36,70,34,87,95
11192,34,44,90,95,25,96,29,43,8,30,23,2,5,56,5,36,50,19,2,19
10874,72,85,17,56,89,27,95,24,78,9,65,91,1,58,26,37,58,32,12,14
10782,24,52,6,7,44,30,24,63,57,32,92,98,57,43,7,37,2,82,15,6
5412,85,62,27,87,4,38,34,93,44,40,74,14,68,82,40,37,57,0,90,20
10107,26,57,91,90,33,60,96,40,32,3,60,0,18,49,95,37,11,14,80,57
10918,6,16,46,35,17,9,78,45,98,94,43,70,86,55,38,37,8,38,22,73
5396,67,6,87,85,42,7,92,3,67,12,12,61,33,31,67,37,11,11,53,67
5408,93,3,37,70,77,26,19,11,31,35,63,66,83,73,95,37,26,31,92,8
10249,14,5,72,53,56,4,38,34,96,28,21,50,28,83,20,37,7,86,58,83
10930,44,79,59,28,98,62,20,25,24,93,85,26,6,1,64,37,63,87,75,91
11238,53,83,46,44,32,48,80,18,28,27,63,55,37,77,80,37,2,15,1,17
10755,61,33,39,25,80,96,0,42,61,94,26,0,10,79,80,37,1,18,73,2
11093,19,60,89,75,5,37,48,49,74,26,24,87,88,12,49,38,6,68,7,77
10251,72,81,22,45,67,35,42,26,80,86,59,9,49,52,55,38,79,81,44,20
10903,95,75,89,64,97,14,49,13,74,50,12,95,84,8,5,38,21,79,26,99
5184,8,37,77,10,42,46,86,38,3,7,3,97,79,34,15,38,12,12,71,40
11204,52,42,45,12,4,90,18,68,42,20,81,4,21,25,41,38,69,78,33,25
5248,96,51,52,85,41,23,63,23,90,20,21,29,59,65,17,38,77,25,43,96
10767,88,67,5,10,59,49,81,85,34,28,56,73,55,58,11,39,32,21,67,56
11214,27,10,33,92,91,94,34,46,97,29,33,2,5,46,17,39,97,93,27,6
10083,68,63,42,15,63,54,80,55,92,45,98,80,5,68,17,39,29,6,54,93
5403,74,97,67,94,18,39,73,80,25,23,19,65,24,56,27,39,8,16,7,9
10958,13,2,22,0,18,91,33,21,72,62,91,68,40,30,0,39,55,74,35,21
10196,36,34,9,16,1,77,68,91,98,15,97,88,69,18,93,39,31,63,73,84
11028,17,45,30,55,7,18,69,65,9,55,77,18,60,44,32,39,38,5,60,84
10292,69,72,47,47,93,75,49,16,11,0,4,21,89,71,73,39,91,27,62,33
10081,62,48,0,1,91,53,25,9,60,41,92,51,26,4,27,39,14,3,77,44
11249,75,15,48,12,77,58,96,79,62,90,34,42,39,71,90,39,60,4,46,82
10770,53,8,55,9,78,41,39,85,75,64,23,0,59,18,61,39,87,51,63,2
10736,4,88,14,52,23,60,76,54,17,46,59,52,74,75,5,39,94,84,34,43
10731,58,2,59,78,3,53,0,98,61,0,22,33,52,35,84,40,36,17,67,75
10228,93,89,90,60,65,6,2,39,71,85,64,59,30,31,30,40,24,23,27,27
10284,24,4,23,48,90,82,69,14,41,1,20,44,1,6,63,40,81,26,13,62
10266,38,63,93,71,95,28,21,73,16,95,19,10,37,94,41,40,49,50,44,6
10156,78,95,45,34,54,32,22,7,62,21,31,36,40,77,24,40,57,10,65,86
4833,99,79,4,17,79,58,52,44,75,42,73,49,77,44,99,40,70,40,69,54
5363,35,59,62,17,96,85,19,78,78,34,94,31,62,73,69,40,26,8,82,98
4878,48,67,98,67,40,79,87,89,67,33,85,45,16,96,93,40,23,43,66,27
10868,84,29,50,24,36,34,7,11,26,48,40,55,23,52,0,40,42,70,44,94
10973,99,18,23,72,49,9,49,2,11,35,83,1,60,32,90,40,41,77,53,78
11044,87,71,25,41,22,80,2,55,18,66,70,82,67,78,39,40,1,16,6,31
5082,74,66,18,97,59,99,42,77,22,26,31,78,1,87,1,40,47,14,86,14
10989,81,84,49,52,12,41,33,62,59,25,35,12,43,26,93,40,79,38,50,29
10826,9,56,68,66,36,78,17,24,79,96,89,50,77,7,65,40,53,85,51,83
11246,13,63,86,59,97,81,2,1,67,15,66,13,2,56,28,41,8,92,84,25
10789,78,57,12,17,73,6,16,93,10,7,94,14,24,58,20,41,18,67,46,40
10148,39,14,69,66,55,12,41,99,7,69,90,95,1,80,87,41,6,58,76,39
11280,12,25,39,31,68,68,45,48,21,58,37,39,73,42,55,41,80,96,32,41
5203,49,46,86,29,68,26,91,99,62,16,47,10,5,7,76,41,63,21,70,65
11210,94,28,13,31,46,99,97,61,90,59,13,94,40,82,42,41,77,61,91,76
11144,18,60,16,63,10,26,51,97,75,80,40,15,15,65,76,41,68,10,14,63
5179,7,45,78,72,41,24,38,51,90,34,55,9,34,68,21,41,53,54,49,3
10046,16,43,85,27,52,76,47,26,25,46,7,34,96,57,7,41,80,6,41,86
4897,3,32,95,24,33,35,7,86,91,19,22,40,55,92,57,41,25,30,27,68
10758,14,62,60,57,80,6,95,31,59,35,83,99,73,71,39,41,0,79,36,11
10286,97,13,45,35,95,46,18,38,61,27,50,32,71,69,45,42,55,78,22,84
11128,92,8,58,8,83,47,17,36,37,79,75,18,92,92,26,42,81,76,57,37
5294,52,72,3,58,60,67,11,0,69,1,85,32,4,34,17,42,27,13,59,64
5391,1,2,1,83,79,23,20,70,44,51,98,27,70,51,33,42,85,53,82,6
11209,11,71,93,85,31,54,32,5,69,37,65,29,85,68,49,42,37,75,3,90
11030,46,10,0,42,0,46,52,48,60,9,53,78,54,98,13,42,84,79,5,87
10206,98,91,22,59,88,60,9,52,91,79,6,17,76,8,76,42,93,28,24,97
10864,13,87,98,65,7,44,26,29,67,88,84,77,90,94,23,42,93,50,40,61
10925,43,99,41,84,70,17,39,28,17,49,19,86,49,14,68,43,37,74,30,75
11216,11,30,46,58,47,45,98,19,99,6,39,65,76,17,80,43,19,66,53,60
10230,34,73,30,16,87,64,29,49,39,56,11,54,53,20,6,43,0,59,75,39
4806,22,0,53,50,79,26,49,63,47,57,16,74,58,70,2,43,94,46,74,42
5025,21,22,0,23,43,62,21,19,12,56,86,82,67,14,79,43,84,45,15,12
10124,55,61,96,80,86,44,17,58,8,54,63,5,55,73,70,43,49,63,87,50
10760,17,50,98,13,12,43,83,3,68,52,18,25,69,55,39,43,87,64,13,27
10886,78,30,92,19,31,65,41,66,28,17,37,83,23,31,61,43,86,16,45,48
11016,99,69,99,67,11,92,37,21,26,24,13,77,28,27,87,43,61,73,4,19
10071,27,90,59,39,59,78,65,27,0,33,10,38,95,35,49,44,59,47,49,72
11228,33,77,46,62,1,26,19,54,60,11,52,36,42,10,1,44,84,20,72,87
4820,22,19,76,8,75,54,10,8,34,27,50,12,76,72,19,44,12,37,57,38
10921,69,57,98,35,53,19,79,38,66,44,67,70,97,18,81,44,80,82,60,81
10934,93,77,3,1,96,13,80,33,56,75,91,61,82,5,78,44,84,66,56,63
5446,65,3,95,6,39,93,21,95,43,13,9,46,83,13,38,44,10,17,2,14
5486,32,29,48,13,62,91,79,16,10,66,85,97,82,40,96,44,70,46,84,23
10923,7,88,22,74,20,92,33,17,21,55,95,96,99,73,2,44,42,28,82,20
5416,54,82,22,96,72,50,59,23,99,2,86,20,80,28,57,45,3,36,61,23
5421,96,23,94,27,22,16,99,60,54,26,79,9,99,96,25,45,44,46,87,75
10080,89,41,85,87,50,89,5,9,29,72,60,71,15,5,50,45,36,42,37,42
10858,86,17,47,89,12,67,41,91,81,11,91,55,75,80,24,45,67,95,53,87
11232,68,39,25,57,3,56,59,2,86,74,12,46,49,35,93,45,42,51,35,81
11041,68,17,99,44,15,98,85,44,54,99,7,13,6,24,0,45,29,14,78,13
11270,77,43,30,44,44,43,4,14,66,65,98,96,75,5,49,45,92,75,58,56
11175,57,11,43,66,49,4,31,40,3,37,15,85,45,15,9,45,84,55,12,76
10807,85,0,91,65,54,22,40,9,7,88,58,62,32,9,62,45,16,9,19,44
11274,60,86,60,53,38,63,64,65,70,66,17,65,98,6,17,45,82,95,14,27
4845,92,14,34,39,47,59,92,58,83,52,39,64,42,84,62,46,81,21,81,26
5178,65,69,43,21,74,28,59,10,34,71,83,61,81,83,5,46,35,3,33,69
5488,78,14,96,45,17,7,97,83,7,22,0,72,13,63,11,46,23,54,44,20
11254,83,1,41,76,24,4,97,22,12,52,97,12,45,80,66,46,47,84,21,36
10968,88,19,3,48,56,34,24,85,92,7,55,69,55,43,52,46,93,75,76,17
10895,67,75,65,51,19,57,87,10,66,62,18,29,72,65,98,46,12,37,24,84
10195,76,2,13,85,62,60,79,24,2,34,31,4,2,28,86,47,44,21,2,31
11172,60,8,76,50,43,95,1,73,94,20,38,89,15,21,14,47,35,94,84,0
5423,22,77,90,5,56,63,83,29,90,82,44,19,16,15,1,47,2,20,28,80
11222,59,23,77,60,92,75,33,24,29,46,36,18,10,68,37,47,6,62,39,4
11069,54,83,57,76,32,75,50,56,14,88,53,93,70,92,5,47,8,80,1,10
5344,3,9,74,6,19,36,21,97,63,98,9,57,66,28,48,47,57,30,71,72
10243,70,40,21,74,12,85,24,24,91,6,51,36,87,63,37,47,27,63,29,80
5429,54,23,28,54,30,15,40,94,82,66,8,32,34,15,20,47,55,3,39,30
10272,18,34,19,81,33,55,52,60,43,54,68,27,12,95,29,47,10,74,3,11
10877,39,71,48,50,8,37,49,69,25,48,57,32,34,18,40,47,82,72,25,76
11247,89,17,23,92,75,5,66,5,15,80,23,25,3,76,97,47,14,91,63,37
10009,14,46,38,59,30,84,78,10,81,55,49,95,17,46,61,47,26,30,37,23
10890,46,95,1,16,16,22,68,68,85,93,99,60,85,26,77,47,96,69,75,58
5331,67,84,14,3,56,68,91,28,93,43,26,4,88,83,28,47,21,37,90,8
10150,33,76,55,21,15,98,32,90,16,88,46,52,86,18,32,47,68,18,99,57
11019,49,73,22,78,1,85,87,91,55,27,72,30,84,2,50,47,88,93,80,59
10820,29,82,61,10,13,38,69,20,31,93,85,4,14,71,69,48,6,97,12,90
5214,93,92,2,1,25,51,92,89,46,97,97,39,13,34,80,48,7,8,43,64
11264,54,73,17,21,83,36,59,77,96,55,56,66,79,1,65,48,33,97,5,75
5165,36,14,75,23,56,17,37,41,67,24,2,16,35,85,62,48,27,16,39,7
4968,42,75,25,16,16,1,85,43,87,53,83,77,25,0,3,49,36,47,13,95
4992,49,57,31,78,10,67,39,20,64,84,45,24,19,62,28,49,8,28,61,92
10778,80,30,56,83,37,65,47,52,70,13,39,76,83,83,2,49,91,92,19,66
11180,54,88,94,52,37,16,97,13,94,84,76,12,83,20,85,49,70,66,43,52
4969,13,20,77,45,1,42,39,78,93,5,3,66,72,65,68,49,69,3,29,26
10752,10,26,2,25,25,57,95,13,6,72,50,29,87,14,92,49,19,77,41,85
10798,74,23,30,12,17,2,2,93,30,10,71,52,18,78,44,49,99,16,3,18
11163,29,86,95,97,47,50,68,47,12,14,22,20,88,30,24,49,94,47,25,54
11239,91,77,4,57,65,31,63,77,45,3,59,57,21,93,57,49,42,46,48,19
10141,60,79,44,75,83,38,19,15,20,57,31,76,86,44,20,49,23,98,87,49
4849,86,90,50,58,95,28,44,8,91,87,85,21,74,59,11,49,16,47,53,25
11032,63,23,0,43,40,68,9,31,32,98,68,87,62,2,70,49,20,75,69,87
10910,83,80,88,7,95,25,62,38,74,45,84,59,46,7,69,50,94,23,18,78
10064,98,58,55,52,2,71,64,1,67,10,90,4,40,31,3,50,32,49,66,62
10785,79,66,47,94,70,9,54,75,37,79,44,11,84,87,26,50,51,18,69,92
5506,25,54,56,86,85,81,85,83,50,13,69,83,32,12,23,50,86,29,32,7
10246,47,48,8,43,86,59,5,62,15,79,99,0,55,4,44,50,48,71,52,33
11198,19,69,33,81,27,45,72,31,96,85,16,75,86,36,57,50,97,2,7,54
10128,10,2,13,84,57,53,82,43,95,1,82,17,12,76,51,50,77,41,9,39
11137,59,71,13,99,17,73,95,50,61,49,74,79,70,7,90,50,81,20,84,43
10115,12,72,71,75,11,32,51,63,35,89,80,32,42,84,79,50,39,76,86,20
10985,90,72,69,92,14,30,64,45,29,11,93,3,33,86,68,50,22,30,3,19
11096,89,32,4,67,64,59,90,5,56,5,42,3,61,55,59,50,24,10,31,19
11021,32,71,65,97,36,43,70,83,47,17,91,17,18,2,45,50,18,81,52,14
10853,16,99,67,36,69,23,83,13,19,7,76,58,27,29,88,50,96,84,40,84
10835,80,47,79,10,20,6,65,23,37,95,36,83,82,55,68,50,94,91,30,63
11087,19,41,64,2,16,61,90,75,85,62,89,86,97,40,99,50,1,59,26,59
10049,96,90,33,96,28,13,3,57,65,9,62,24,48,45,42,51,70,31,44,28
10032,39,62,49,30,73,29,32,86,19,44,31,40,91,38,7,51,80,2,22,58
5371,24,66,45,74,47,78,81,17,65,39,94,39,31,23,7,51,27,32,49,98
11142,46,48,10,2,40,15,47,70,89,58,9,89,98,11,24,51,11,2,85,81
4948,95,80,21,54,19,51,16,44,51,65,42,25,77,56,22,51,4,48,23,62
10119,34,18,44,64,41,88,73,16,74,74,22,17,34,66,42,51,60,77,75,55
10759,37,11,48,77,63,77,74,97,32,56,95,5,3,20,18,51,96,22,76,1
5351,92,60,87,97,32,85,5,44,13,75,86,4,57,43,12,51,95,31,93,5
11012,50,1,74,69,37,68,84,9,28,1,81,1,68,99,4,51,85,84,55,60
10803,37,4,50,95,36,84,60,29,6,66,61,4,2,82,97,51,62,45,52,38
11281,55,54,4,61,15,67,56,32,85,41,18,35,70,77,39,51,24,31,95,93
11105,91,36,37,1,20,72,64,40,26,45,50,88,84,17,30,52,29,82,82,16
5462,17,45,81,73,38,21,10,56,12,16,87,27,89,55,21,52,40,9,34,27
5213,33,86,73,5,69,65,85,19,72,54,58,49,92,74,50,52,52,23,84,75
10233,54,49,66,79,38,98,11,99,41,71,42,24,66,52,28,52,8,58,55,74
11236,73,1,31,35,34,27,0,2,81,90,39,98,63,89,62,52,61,8,20,27
5324,9,6,32,44,94,64,48,18,65,68,23,13,19,97,80,52,88,14,1,22
10165,30,49,13,18,38,14,66,39,76,79,3,98,0,50,10,53,57,37,12,10
11271,26,84,13,26,81,56,4,94,77,35,50,68,73,73,43,53,86,70,48,9
5442,77,13,54,30,7,79,14,27,71,83,4,72,99,57,8,53,94,8,51,91
11283,59,59,46,17,32,59,99,67,40,51,69,14,55,89,76,53,40,46,73,58
10855,43,28,23,83,97,75,28,69,56,95,65,22,40,56,62,53,52,87,93,27
11114,25,64,59,91,7,31,61,65,97,62,49,45,7,59,6,53,7,1,73,55
5172,51,12,93,10,90,8,80,96,31,41,7,57,30,58,36,53,27,21,85,8
10953,30,9,76,35,83,75,54,72,35,94,13,95,70,36,55,53,14,3,10,20
10915,53,94,4,12,8,50,4,14,22,43,50,64,69,93,44,53,85,40,71,15
10856,84,82,21,52,54,15,99,51,58,48,88,42,8,2,98,53,85,76,54,58
10215,56,63,44,48,54,79,39,96,31,85,84,48,82,66,85,53,4,17,24,68
10942,94,25,75,36,36,13,30,1,75,99,99,2,19,56,94,53,45,27,53,55
10993,86,45,74,80,81,48,40,60,0,62,13,8,40,74,95,53,86,7,79,13
11278,13,97,71,70,95,82,25,79,78,58,13,64,90,91,51,54,22,6,56,35
10880,83,99,99,11,55,68,77,22,86,36,27,96,54,73,1,54,10,94,18,85
5151,89,66,52,14,97,45,53,20,34,63,49,51,83,20,82,54,20,7,22,51
10878,67,77,98,44,94,71,40,26,13,37,31,40,67,2,63,54,77,35,0,59
11109,40,38,15,50,88,81,16,91,50,40,53,88,89,1,36,54,12,24,97,30
4862,14,52,91,74,69,85,75,38,86,23,99,6,7,6,76,54,42,10,34,83
5479,77,63,43,24,88,64,59,87,28,3,25,6,42,39,89,54,24,51,46,39
11118,74,41,69,87,48,79,57,61,33,21,65,33,56,81,97,54,85,30,82,44
11129,4,28,90,71,4,9,73,22,96,83,74,32,72,18,19,54,7,76,33,0
4916,63,2,69,74,46,15,17,64,81,23,85,94,99,92,80,54,17,47,51,89
10192,71,96,70,34,97,57,64,12,95,51,52,95,85,58,10,54,8,67,58,96
10212,6,97,11,24,23,89,67,7,19,59,76,80,17,96,20,54,62,26,88,78
10224,80,74,90,88,73,18,20,10,3,16,50,81,23,5,55,54,97,30,2,39
10253,35,58,29,82,92,93,48,77,53,90,53,67,33,45,75,54,48,95,87,97
5236,86,54,22,41,61,32,86,35,2,10,73,8,22,54,69,54,85,28,92,2
10240,3,63,57,11,91,18,81,0,63,99,47,74,67,39,71,54,19,98,58,86
10825,9,32,41,35,34,22,52,68,21,48,41,33,51,9,53,55,91,79,78,95
10267,51,76,72,69,59,44,85,59,89,1,81,85,46,0,78,55,88,47,1,20
4951,27,91,72,79,29,75,68,32,2,26,55,40,97,73,36,55,46,26,18,80
11168,83,46,8,8,20,3,92,50,14,73,29,83,77,43,24,55,15,95,25,95
10022,77,15,85,15,80,28,23,51,82,84,47,40,53,59,93,55,86,38,57,17
10842,84,77,40,18,56,31,28,57,1,85,12,35,0,87,53,55,22,2,73,55
11176,8,37,13,69,84,5,59,2,75,41,6,74,7,84,71,55,83,70,74,67
11215,63,59,24,46,86,7,6,70,25,87,21,20,73,82,91,55,10,21,21,67
11154,51,21,29,80,15,32,31,86,68,74,78,42,88,77,61,55,80,54,85,5
11221,41,9,37,1,3,3,3,95,93,15,19,38,0,7,66,55,77,56,57,15
10739,33,4,98,87,48,73,8,54,37,37,88,1,82,75,54,56,57,33,35,87
10801,54,62,63,19,14,46,46,3,17,69,18,1,78,59,78,56,45,23,84,5
4755,88,87,12,99,76,13,17,61,79,4,82,26,24,55,11,56,45,52,94,22
11035,48,50,3,93,4,73,96,1,28,9,42,47,12,97,69,56,3,76,35,41
10902,23,66,89,30,18,7,92,30,93,46,85,98,44,19,76,57,24,1,79,3
10896,90,59,86,67,16,14,53,77,87,61,77,96,36,14,36,57,9,94,4,97
11158,36,57,64,93,79,72,87,2,51,22,49,26,3,19,56,57,88,40,39,80
11121,98,31,80,85,96,43,54,89,41,2,9,91,46,96,51,57,62,58,15,42
11052,42,34,75,50,24,39,82,66,12,65,3,58,40,86,5,57,73,79,50,78
5521,26,58,48,0,52,37,52,71,61,93,40,91,12,77,59,57,15,14,10,13
10821,8,15,72,25,93,35,97,54,35,33,17,52,65,12,97,57,82,31,51,14
5058,35,46,58,0,65,43,65,84,58,83,99,47,69,52,65,57,35,43,13,25
11225,45,38,66,20,73,86,8,48,11,69,89,56,6,28,37,57,83,49,41,78
11212,97,12,86,86,92,61,79,1,69,70,33,13,69,96,85,57,76,60,68,14
10828,51,43,31,46,59,33,72,46,71,50,44,53,1,17,92,57,50,33,90,93
10764,68,11,75,5,3,36,16,97,23,63,10,6,4,37,27,57,30,97,9,43
10753,14,88,90,76,19,15,31,45,88,3,27,76,61,34,54,57,71,34,33,27
11005,21,91,25,13,69,76,28,18,78,33,71,40,44,20,52,57,54,64,43,20
5388,82,18,22,81,22,26,81,55,54,4,67,80,48,67,44,57,32,16,12,34
4856,56,59,69,54,5,27,93,15,75,17,42,40,6,22,26,57,83,18,56,96
10768,13,66,76,21,83,21,20,93,0,93,95,98,75,39,7,58,97,29,62,63
11104,37,34,36,10,2,77,63,27,54,83,43,49,24,13,84,58,19,27,50,48
11112,8,43,79,54,52,64,93,1,91,34,40,16,56,23,40,58,54,35,21,25
10857,22,55,57,13,71,94,64,58,73,93,65,84,74,93,64,58,32,65,66,0
10810,81,54,0,59,13,58,52,0,32,50,32,76,77,72,16,58,90,26,44,8
5511,58,80,86,63,83,23,24,6,23,41,71,2,96,29,87,58,56,38,7,19
10834,78,89,20,10,77,54,80,35,99,66,95,81,94,97,36,58,86,21,62,21
5499,44,98,13,9,69,62,95,18,83,64,76,23,36,36,68,58,58,4,81,28
5154,59,59,60,3,0,91,4,48,95,78,78,34,70,5,73,58,19,46,16,19
10957,4,29,73,27,46,9,9,75,13,9,11,59,14,26,28,58,30,30,35,1
11136,94,12,26,68,8,59,4,25,26,58,64,9,67,84,35,58,89,83,2,55
11145,79,87,54,86,91,10,38,57,27,17,36,1,86,88,4,58,2,27,5,67
10920,66,88,94,24,95,75,28,3,98,71,15,35,2,78,42,58,30,36,48,10
11057,9,80,33,87,85,60,48,64,44,45,92,56,76,23,21,58,30,31,3,86
10892,3,33,9,43,93,73,54,35,67,7,53,44,30,59,1,59,24,26,76,94
10928,88,49,37,73,57,71,27,66,65,28,57,36,83,91,38,59,74,69,92,88
4906,78,42,69,50,10,80,87,18,49,9,20,46,8,90,84,59,64,21,75,67
10998,78,26,5,42,88,42,95,85,26,71,23,45,67,41,56,59,0,93,52,90
4892,6,95,76,32,39,84,18,69,70,27,9,81,48,68,26,59,53,37,42,49
11171,59,51,51,55,48,30,17,55,40,35,83,15,14,62,89,59,84,31,28,41
4933,65,79,68,23,38,43,1,15,77,82,95,95,88,79,41,59,96,27,81,22
10264,20,63,43,1,37,65,85,56,11,91,75,35,35,50,11,59,98,4,67,5
10956,74,71,27,68,63,42,87,66,54,71,34,69,11,5,44,59,26,55,35,27
11229,12,53,17,46,59,89,17,30,12,90,8,88,0,89,42,59,94,33,9,45
11213,33,67,30,56,69,47,98,7,63,36,93,26,32,7,87,60,24,20,6,52
10908,0,14,6,82,1,80,8,59,23,75,79,87,4,80,88,60,81,12,38,91
11250,47,5,48,73,58,26,6,5,72,26,14,24,6,89,28,60,93,67,27,28
11141,82,92,6,64,37,47,1,2,67,2,60,68,4,54,2,60,77,33,5,99
11148,68,90,62,47,98,77,94,86,53,85,21,98,46,99,94,60,25,8,1,45
5167,37,27,10,89,45,76,3,29,38,21,96,40,86,42,2,60,3,0,67,29
4851,87,44,29,99,93,49,89,44,27,1,10,51,56,80,86,60,65,39,62,27
10254,14,93,25,95,92,34,31,39,39,43,46,44,9,66,83,60,21,78,66,2
5457,59,64,42,70,13,3,33,30,9,84,19,44,87,74,58,60,64,3,25,18
10802,60,78,90,15,58,0,48,82,0,74,70,13,73,44,8,60,33,77,60,15
5251,15,25,18,16,98,14,96,97,5,79,71,35,99,46,16,60,15,15,56,94
5032,54,55,2,9,28,17,28,13,93,42,68,93,96,87,61,60,28,12,76,65
10061,32,95,48,74,99,80,33,72,33,66,63,4,75,72,63,61,8,27,88,27
5411,58,11,18,81,17,91,92,38,83,73,7,17,89,2,93,61,34,44,70,8
10232,94,69,26,32,95,99,77,42,22,83,89,83,17,59,50,61,17,5,41,72
11124,33,43,92,69,24,67,83,48,80,67,74,74,20,3,41,61,4,93,39,94
10965,83,41,63,42,21,92,69,27,90,59,17,62,91,62,33,61,32,93,55,51
10794,2,17,79,3,25,53,72,75,37,43,92,23,44,42,19,61,83,51,64,17
5204,17,91,56,84,61,5,7,74,55,10,23,21,81,37,19,61,7,52,58,73
11287,19,78,97,60,76,22,41,7,94,50,84,83,96,54,5,61,29,72,52,66
5006,43,81,35,69,2,28,0,25,65,71,46,52,46,44,65,62,58,27,58,48
5055,87,21,12,77,47,13,19,71,87,18,44,96,75,25,8,62,90,11,22,99
10938,31,61,42,69,60,24,26,70,9,94,39,80,55,82,17,62,39,91,99,12
10117,47,96,81,93,89,1,76,86,0,41,41,77,64,19,48,62,84,14,43,7
5068,70,42,99,33,15,64,66,8,94,59,61,46,94,10,10,62,27,44,72,12
11082,20,89,39,11,4,16,77,79,36,84,52,32,23,88,55,62,50,90,32,53
5250,8,98,93,46,33,39,23,56,99,73,36,84,35,27,38,62,94,35,36,64
4853,24,29,18,24,27,28,3,90,36,11,92,63,75,63,0,62,28,32,12,54
5019,65,57,22,4,65,68,58,95,30,39,88,73,33,17,40,62,47,11,77,39
10992,64,29,9,86,50,40,95,78,89,86,61,81,81,85,5,62,14,2,41,81
5527,48,10,82,89,66,33,4,58,83,42,8,52,52,52,27,62,89,0,57,51
11255,60,54,23,91,13,12,65,7,58,8,97,28,78,1,26,63,69,57,34,46
5099,86,70,7,92,21,53,14,59,83,28,55,92,23,65,51,63,84,12,12,2
11242,60,38,20,23,17,28,79,95,32,63,0,76,35,76,12,63,85,57,95,7
