,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5391,1,2,1,83,79,23,20,70,44,51,98,27,70,51,33,42,85,53,82,6
10007,79,53,1,94,97,63,92,15,70,76,67,90,45,74,81,96,70,53,17,36
4798,76,48,36,44,84,45,79,55,65,21,82,64,46,52,96,96,11,54,62,32
5120,72,56,48,29,97,35,74,84,25,34,24,75,82,36,61,85,66,54,39,71
5179,7,45,78,72,41,24,38,51,90,34,55,9,34,68,21,41,53,54,49,3
5488,78,14,96,45,17,7,97,83,7,22,0,72,13,63,11,46,23,54,44,20
10015,72,58,63,50,48,37,85,35,13,14,76,63,67,47,97,31,12,54,93,59
4825,26,61,0,55,3,62,93,58,95,11,77,87,58,77,7,73,38,55,14,31
10107,26,57,91,90,33,60,96,40,32,3,60,0,18,49,95,37,11,14,80,57
10108,4,54,28,35,79,85,3,16,4,74,89,4,1,49,59,19,39,17,21,82
10111,38,86,87,36,56,9,62,30,89,52,81,92,60,56,17,69,88,82,2,11
10112,46,87,81,31,95,14,94,60,93,99,8,36,78,27,31,68,4,42,19,63
10114,48,42,71,78,20,58,47,24,2,45,94,22,52,94,83,24,13,73,45,11
10115,12,72,71,75,11,32,51,63,35,89,80,32,42,84,79,50,39,76,86,20
10117,47,96,81,93,89,1,76,86,0,41,41,77,64,19,48,62,84,14,43,7
10118,92,88,21,10,78,64,83,6,61,53,16,32,79,10,13,18,95,53,31,84
10119,34,18,44,64,41,88,73,16,74,74,22,17,34,66,42,51,60,77,75,55
10124,55,61,96,80,86,44,17,58,8,54,63,5,55,73,70,43,49,63,87,50
10126,77,34,60,5,78,97,14,68,0,6,75,35,11,5,23,98,4,70,65,50
10127,19,57,30,21,89,75,82,38,78,23,18,1,23,47,84,26,50,46,97,51
10128,10,2,13,84,57,53,82,43,95,1,82,17,12,76,51,50,77,41,9,39
10130,52,8,13,67,26,33,36,88,20,91,91,9,82,28,21,16,92,69,44,72
10131,56,38,15,24,86,40,39,5,78,83,30,92,41,62,67,25,69,81,69,6
10134,98,69,48,73,28,84,76,2,28,17,97,40,86,45,84,18,46,85,17,1
10138,86,58,27,7,33,9,3,39,10,63,67,35,40,41,65,82,93,21,60,28
10139,5,41,76,80,54,84,61,67,12,6,51,75,18,20,17,85,58,16,82,20
10141,60,79,44,75,83,38,19,15,20,57,31,76,86,44,20,49,23,98,87,49
10143,85,4,4,41,19,29,52,17,52,94,12,47,20,20,40,74,53,58,29,3
10144,18,10,60,66,28,46,7,33,81,57,41,26,10,42,85,22,60,81,62,53
10145,50,42,26,85,90,9,16,17,35,78,75,69,66,2,68,7,27,34,20,63
10146,73,28,63,36,62,21,34,74,10,15,17,43,98,54,82,1,10,41,10,93
10147,59,61,5,11,63,45,65,15,28,64,62,14,43,55,3,3,4,33,32,77
10148,39,14,69,66,55,12,41,99,7,69,90,95,1,80,87,41,6,58,76,39
10149,36,41,65,93,80,42,24,33,18,77,74,53,45,15,60,93,82,60,78,63
10150,33,76,55,21,15,98,32,90,16,88,46,52,86,18,32,47,68,18,99,57
10152,31,19,38,33,63,90,81,68,53,93,12,34,50,76,65,33,11,21,35,93
10154,81,46,75,51,0,68,41,1,56,22,25,49,67,47,33,92,46,79,93,12
10156,78,95,45,34,54,32,22,7,62,21,31,36,40,77,24,40,57,10,65,86
10157,0,11,26,31,66,17,78,60,67,12,93,6,11,98,96,66,85,36,5,30
10158,66,77,28,15,64,8,83,66,50,98,81,66,60,13,37,97,49,20,45,35
10160,36,36,27,97,36,68,39,43,53,86,34,83,79,55,24,35,41,16,24,1
10161,91,66,3,90,6,60,5,39,60,90,20,24,71,68,23,68,50,87,67,8
10163,75,84,31,28,96,51,5,26,30,59,57,47,61,54,67,12,85,84,64,72
10165,30,49,13,18,38,14,66,39,76,79,3,98,0,50,10,53,57,37,12,10
10167,82,79,28,30,22,25,25,70,32,5,22,71,31,74,67,82,27,89,88,41
10168,96,37,3,29,66,44,33,44,22,57,68,33,72,16,41,90,87,46,40,80
10169,37,98,27,88,29,99,65,48,39,31,89,18,61,57,35,70,34,47,93,61
10170,76,39,97,18,54,47,85,48,33,63,28,99,21,15,93,5,92,1,23,89
10171,78,86,38,44,46,20,91,83,70,99,43,64,36,59,56,75,98,60,95,87
10173,17,22,7,58,84,14,39,8,75,29,52,82,54,19,33,72,69,48,46,92
10175,75,63,16,68,15,30,11,77,4,68,60,30,91,80,27,19,64,76,14,97
10176,89,40,58,14,89,17,4,87,79,18,98,74,3,88,31,67,21,26,33,77
10178,64,57,24,57,14,94,46,11,37,7,51,93,92,51,10,85,38,86,57,22
10180,83,65,22,84,7,98,90,84,30,64,98,62,37,69,53,86,66,86,55,26
10181,48,56,39,69,74,71,38,85,77,98,32,95,44,54,91,31,85,31,17,46
10183,95,13,46,4,19,56,11,93,58,41,94,17,26,53,76,77,32,49,77,40
10186,19,10,37,23,11,58,72,19,97,60,37,85,5,83,47,71,29,15,17,68
10187,57,0,54,71,88,92,15,39,38,68,48,90,79,84,7,3,32,22,18,92
10189,98,35,88,12,10,31,66,57,34,83,65,3,26,1,34,33,99,66,87,68
10191,11,24,87,40,35,49,18,4,11,13,21,19,26,71,38,85,23,64,3,5
10192,71,96,70,34,97,57,64,12,95,51,52,95,85,58,10,54,8,67,58,96
10195,76,2,13,85,62,60,79,24,2,34,31,4,2,28,86,47,44,21,2,31
10196,36,34,9,16,1,77,68,91,98,15,97,88,69,18,93,39,31,63,73,84
10197,25,96,38,9,88,89,96,41,53,46,79,77,80,43,7,20,43,40,87,49
10199,37,2,93,14,11,71,92,17,54,67,27,28,24,24,52,19,17,67,15,64
10200,12,93,56,24,21,60,90,93,16,85,81,19,91,5,62,88,60,15,53,68
10203,47,43,47,7,21,13,69,42,59,25,61,80,66,80,92,63,98,97,74,80
10204,49,18,61,79,31,86,19,99,48,15,68,48,29,20,89,97,34,17,52,17
10205,96,71,51,46,32,8,45,31,73,72,20,73,90,91,44,97,59,7,96,72
10206,98,91,22,59,88,60,9,52,91,79,6,17,76,8,76,42,93,28,24,97
10208,14,58,25,85,88,86,36,40,8,20,48,19,30,20,4,82,41,24,17,99
10209,54,74,36,51,56,27,84,34,73,24,56,88,88,20,20,65,98,62,25,41
10210,0,32,41,2,80,89,30,53,16,21,52,14,64,83,33,65,27,23,85,14
10211,58,54,87,80,74,50,16,99,76,38,30,98,9,53,93,0,52,32,93,16
10212,6,97,11,24,23,89,67,7,19,59,76,80,17,96,20,54,62,26,88,78
10213,31,54,71,52,31,4,41,65,75,72,47,96,42,55,55,93,30,96,90,54
10215,56,63,44,48,54,79,39,96,31,85,84,48,82,66,85,53,4,17,24,68
10216,67,40,72,20,53,44,31,91,96,31,43,66,89,43,41,5,82,29,49,41
10217,80,78,14,70,29,52,38,89,95,64,46,70,57,19,22,98,63,60,3,18
10218,75,52,9,81,37,43,3,8,26,17,93,46,36,87,82,31,53,42,49,71
10219,67,56,83,14,25,42,78,9,42,82,35,41,71,96,3,70,82,73,30,56
10221,86,61,22,14,40,53,89,64,15,74,83,77,41,58,56,95,77,49,83,2
10223,63,9,57,81,42,21,56,47,32,88,87,99,72,48,3,85,17,51,38,53
10224,80,74,90,88,73,18,20,10,3,16,50,81,23,5,55,54,97,30,2,39
10225,25,80,33,89,82,58,60,69,92,78,80,89,98,30,59,77,8,11,9,27
10226,12,5,78,82,64,34,4,36,39,31,40,51,62,72,64,34,73,69,10,5
10227,68,60,88,81,44,60,60,96,72,54,72,99,98,28,88,81,23,15,21,40
10228,93,89,90,60,65,6,2,39,71,85,64,59,30,31,30,40,24,23,27,27
10229,32,37,50,44,26,97,9,81,80,24,13,25,84,34,66,28,33,62,76,11
10230,34,73,30,16,87,64,29,49,39,56,11,54,53,20,6,43,0,59,75,39
10231,80,69,27,76,47,66,68,92,98,2,63,96,12,81,60,2,14,44,61,63
10232,94,69,26,32,95,99,77,42,22,83,89,83,17,59,50,61,17,5,41,72
10233,54,49,66,79,38,98,11,99,41,71,42,24,66,52,28,52,8,58,55,74
10234,51,73,51,47,17,52,77,31,40,52,66,53,67,43,61,85,16,50,0,2
10235,45,23,28,37,24,10,80,29,46,53,20,5,14,53,60,22,19,18,80,16
10236,74,53,89,5,28,6,65,38,38,23,90,27,58,87,14,66,22,53,78,14
10237,61,1,71,9,69,6,94,34,36,92,17,80,90,49,38,86,98,46,51,26
10240,3,63,57,11,91,18,81,0,63,99,47,74,67,39,71,54,19,98,58,86
10241,29,86,2,84,72,9,96,27,22,99,87,4,40,9,83,10,37,10,50,73
10242,87,29,31,21,89,77,62,75,1,41,40,16,53,1,71,99,89,41,46,93
10243,70,40,21,74,12,85,24,24,91,6,51,36,87,63,37,47,27,63,29,80
10244,61,65,22,11,7,22,47,78,71,47,75,64,9,73,44,5,22,60,96,56
10246,47,48,8,43,86,59,5,62,15,79,99,0,55,4,44,50,48,71,52,33
10249,14,5,72,53,56,4,38,34,96,28,21,50,28,83,20,37,7,86,58,83
10250,79,48,63,4,19,14,68,29,87,6,96,16,33,99,3,11,79,91,42,11
10251,72,81,22,45,67,35,42,26,80,86,59,9,49,52,55,38,79,81,44,20
10253,35,58,29,82,92,93,48,77,53,90,53,67,33,45,75,54,48,95,87,97
10254,14,93,25,95,92,34,31,39,39,43,46,44,9,66,83,60,21,78,66,2
10259,81,8,18,30,89,41,35,97,51,77,82,7,7,71,5,77,18,30,78,51
10261,63,56,79,33,99,16,78,69,56,57,9,87,12,56,58,32,4,64,73,61
10262,34,98,23,58,74,92,8,36,92,55,95,24,81,94,17,77,78,18,42,42
10264,20,63,43,1,37,65,85,56,11,91,75,35,35,50,11,59,98,4,67,5
10266,38,63,93,71,95,28,21,73,16,95,19,10,37,94,41,40,49,50,44,6
10267,51,76,72,69,59,44,85,59,89,1,81,85,46,0,78,55,88,47,1,20
10269,28,26,25,83,59,11,50,84,35,91,48,78,51,47,48,11,89,36,1,12
10271,31,55,17,70,91,28,47,29,56,24,7,77,36,25,17,23,70,9,74,43
10272,18,34,19,81,33,55,52,60,43,54,68,27,12,95,29,47,10,74,3,11
10274,53,62,16,71,37,0,33,2,51,54,89,21,75,50,16,20,89,90,35,54
10275,68,11,96,53,43,20,62,39,61,55,6,21,10,94,21,93,61,2,77,97
10277,43,30,65,94,30,38,19,63,28,78,96,55,64,62,19,72,81,80,55,68
10279,84,35,80,10,99,43,27,72,82,23,92,16,64,35,71,94,50,0,32,32
10280,11,61,26,16,63,5,44,75,72,36,36,18,8,92,71,18,83,86,21,55
10281,72,86,20,98,66,28,54,83,36,11,78,24,19,61,44,76,77,95,61,9
10283,0,95,9,0,59,51,0,48,2,5,98,51,74,71,51,88,75,97,62,32
10284,24,4,23,48,90,82,69,14,41,1,20,44,1,6,63,40,81,26,13,62
10285,93,74,65,6,45,21,4,74,37,90,3,94,90,43,1,32,29,19,69,92
10286,97,13,45,35,95,46,18,38,61,27,50,32,71,69,45,42,55,78,22,84
10288,67,61,70,9,56,99,47,43,96,65,29,59,84,71,26,29,35,87,25,35
10289,79,71,27,49,91,15,36,36,99,89,38,93,85,53,42,19,69,41,33,39
10290,89,59,98,57,91,23,56,20,23,87,59,97,81,60,69,71,98,28,92,31
10292,69,72,47,47,93,75,49,16,11,0,4,21,89,71,73,39,91,27,62,33
10294,88,55,90,34,85,8,27,70,19,31,61,59,24,96,4,35,92,73,21,42
10297,17,65,8,11,3,13,50,13,6,74,14,96,5,47,23,1,53,59,29,9
10298,34,48,44,49,26,60,36,0,28,57,20,34,88,60,63,31,17,8,37,4
10299,26,11,98,87,2,96,36,80,79,25,39,49,38,82,45,1,97,59,25,77
10300,52,95,30,90,1,40,96,24,57,84,82,27,25,1,52,91,57,83,78,95
10731,58,2,59,78,3,53,0,98,61,0,22,33,52,35,84,40,36,17,67,75
10732,71,78,45,53,76,94,82,71,35,66,52,45,87,33,51,12,32,50,62,3
10733,62,76,29,41,76,96,11,45,47,29,3,5,26,38,31,87,57,13,30,41
10734,57,11,97,37,65,58,55,82,19,26,65,65,94,52,7,96,62,78,53,23
10735,2,26,51,9,31,28,7,45,98,46,39,59,55,84,47,30,57,22,70,15
10736,4,88,14,52,23,60,76,54,17,46,59,52,74,75,5,39,94,84,34,43
10737,45,56,33,79,57,96,34,23,44,72,23,98,52,37,14,67,64,74,96,19
10738,7,82,93,67,31,91,11,11,76,47,57,85,27,56,51,80,35,86,34,8
10739,33,4,98,87,48,73,8,54,37,37,88,1,82,75,54,56,57,33,35,87
10740,68,22,14,62,26,35,77,12,58,70,86,70,8,43,8,11,51,87,74,61
10741,39,71,62,51,72,7,1,39,31,75,7,53,33,43,57,89,69,24,74,5
10742,62,35,52,4,69,18,5,16,18,63,63,60,88,46,96,71,20,31,20,67
10743,2,2,7,10,48,44,65,23,77,81,89,81,18,8,32,92,86,81,95,39
10744,59,71,16,96,35,79,80,62,10,30,56,80,74,87,55,91,5,29,44,80
10745,31,55,33,75,53,24,99,83,20,0,89,16,13,8,27,64,1,31,78,64
10746,36,4,50,33,84,14,0,89,4,22,15,67,17,1,11,30,93,5,3,5
10747,25,97,8,65,19,23,16,44,80,38,61,69,21,47,67,90,10,76,22,60
10748,83,32,45,69,75,97,55,29,70,72,22,72,33,73,90,25,82,31,78,66
10749,67,64,53,32,57,14,34,25,95,91,10,43,42,70,97,9,67,60,72,68
10750,32,67,12,44,57,55,33,13,64,84,63,82,64,23,3,27,97,24,89,44
10751,72,28,59,87,15,62,6,19,20,73,73,93,70,11,14,89,88,19,50,43
10752,10,26,2,25,25,57,95,13,6,72,50,29,87,14,92,49,19,77,41,85
10753,14,88,90,76,19,15,31,45,88,3,27,76,61,34,54,57,71,34,33,27
10754,72,19,15,21,22,30,40,84,26,29,30,70,76,77,29,70,46,84,95,5
10755,61,33,39,25,80,96,0,42,61,94,26,0,10,79,80,37,1,18,73,2
10756,65,94,21,51,12,62,78,97,52,34,65,51,70,75,65,94,37,1,46,43
10757,91,36,89,69,90,97,90,7,54,14,26,29,9,24,46,8,2,18,47,52
10758,14,62,60,57,80,6,95,31,59,35,83,99,73,71,39,41,0,79,36,11
10759,37,11,48,77,63,77,74,97,32,56,95,5,3,20,18,51,96,22,76,1
10760,17,50,98,13,12,43,83,3,68,52,18,25,69,55,39,43,87,64,13,27
10761,16,9,93,94,65,97,83,17,96,35,30,94,6,53,14,73,57,30,46,15
10762,41,41,38,94,6,53,27,72,12,9,6,2,62,76,48,0,43,86,67,9
10763,36,23,63,52,21,49,32,44,12,10,14,93,30,71,33,68,22,25,70,6
10764,68,11,75,5,3,36,16,97,23,63,10,6,4,37,27,57,30,97,9,43
10765,74,8,91,78,20,49,2,65,91,18,81,95,9,58,89,87,26,86,69,71
10766,63,51,53,23,67,52,54,39,46,34,29,58,64,65,26,71,90,41,40,78
10767,88,67,5,10,59,49,81,85,34,28,56,73,55,58,11,39,32,21,67,56
10768,13,66,76,21,83,21,20,93,0,93,95,98,75,39,7,58,97,29,62,63
10769,87,0,42,81,43,87,64,33,4,36,31,50,39,14,48,21,10,99,11,93
10770,53,8,55,9,78,41,39,85,75,64,23,0,59,18,61,39,87,51,63,2
10771,0,64,8,67,39,9,40,55,28,32,75,90,56,23,55,0,71,94,66,30
10772,25,80,18,79,0,4,75,57,34,42,51,12,57,27,90,7,81,5,83,43
10773,62,66,39,10,1,9,45,46,50,42,33,52,46,32,79,16,98,13,0,86
10774,12,71,29,63,97,92,43,70,20,93,90,52,31,24,98,86,1,46,57,98
10775,37,88,73,50,92,70,58,2,10,72,86,94,99,18,12,26,72,99,12,29
10776,97,3,85,97,68,54,81,28,89,99,89,24,85,73,41,75,58,51,47,99
10777,83,18,76,1,63,47,88,87,73,90,2,32,96,53,37,68,86,20,78,87
10778,80,30,56,83,37,65,47,52,70,13,39,76,83,83,2,49,91,92,19,66
10779,73,76,64,91,7,39,98,88,81,44,35,41,51,11,76,69,39,81,66,81
10780,32,19,22,77,6,87,28,21,0,54,38,66,16,29,88,31,37,85,49,1
10781,82,59,58,26,31,2,98,48,79,67,13,58,41,1,11,28,35,3,96,36
10782,24,52,6,7,44,30,24,63,57,32,92,98,57,43,7,37,2,82,15,6
10783,47,5,89,47,80,69,9,76,1,28,21,68,24,21,76,87,78,58,15,38
10784,99,40,9,3,58,69,87,41,54,30,37,85,35,69,35,69,22,3,52,35
10785,79,66,47,94,70,9,54,75,37,79,44,11,84,87,26,50,51,18,69,92
10786,28,31,41,5,57,23,77,66,53,59,28,54,27,85,75,72,48,60,70,49
10787,80,41,63,45,68,47,55,73,35,7,53,61,94,27,47,98,30,56,53,16
10788,60,18,92,26,57,54,84,72,58,38,25,17,94,51,50,14,8,45,25,94
