,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1525,79,15,98,23,9,73,13,11,18,16,1,37,36,21,27,51,23,14,89,19
1526,76,69,47,48,8,86,78,86,48,79,63,35,47,31,4,7,72,68,19,84
1527,5,67,69,18,50,72,92,6,3,37,49,58,37,40,88,71,50,79,48,25
1528,28,78,97,70,61,9,84,69,99,88,5,91,72,95,43,39,69,7,97,92
1529,9,1,71,43,18,17,64,83,82,27,93,91,88,74,37,84,76,78,53,98
1530,25,90,99,7,50,23,1,61,98,6,57,31,87,53,69,5,13,22,38,83
1531,94,15,56,2,8,24,17,17,34,90,56,83,63,35,82,52,64,56,77,94
1532,94,80,66,49,59,95,48,23,35,84,70,65,4,5,76,65,90,54,50,42
1533,20,21,58,40,18,24,59,0,16,90,24,27,21,73,23,26,37,62,39,79
1534,34,34,68,19,1,0,74,37,3,41,84,17,64,1,13,95,13,99,92,21
1535,21,5,54,66,4,77,23,71,55,24,27,51,91,46,37,85,57,28,15,5
1536,83,90,18,71,65,55,53,34,64,75,74,53,74,68,34,13,80,3,55,46
1537,54,83,40,97,31,32,73,57,61,41,77,21,26,32,26,69,80,8,40,22
1538,44,77,79,75,95,78,22,43,45,0,18,83,61,47,27,7,26,26,50,25
1539,36,41,74,66,90,55,8,13,15,8,5,31,32,50,10,63,53,54,94,44
1540,73,64,32,2,59,19,6,0,25,94,58,99,73,33,21,71,27,47,1,14
1541,17,26,95,3,71,49,50,3,71,39,40,47,51,30,62,35,54,91,20,52
1542,17,25,52,41,41,1,87,84,80,35,46,56,76,80,0,31,55,18,75,24
1543,25,46,59,4,6,97,92,65,59,85,86,33,47,26,20,76,94,85,36,92
1544,90,59,7,58,55,87,82,36,0,70,32,51,77,93,33,85,73,63,4,79
1545,55,19,78,72,56,45,85,63,29,0,77,15,26,62,82,11,99,73,99,3
1546,50,27,42,42,15,87,71,5,83,31,55,53,12,10,85,64,62,64,4,40
1547,8,98,29,23,35,77,7,95,27,29,42,58,18,33,44,60,46,20,1,46
1548,89,95,4,93,93,90,62,10,83,1,8,71,10,60,81,29,26,12,24,66
1549,45,81,94,42,76,90,69,48,29,45,66,70,75,46,93,4,45,9,68,94
1550,26,61,68,72,96,6,70,75,84,98,84,37,89,9,27,74,10,53,49,17
1551,84,44,15,1,82,26,12,78,78,50,75,31,1,32,4,30,55,29,27,94
1552,31,35,23,92,60,23,23,74,15,67,78,23,66,87,46,78,50,15,98,57
1553,44,72,64,78,33,41,23,99,68,9,15,78,84,60,16,6,35,29,53,67
1554,6,42,36,98,44,90,75,8,88,15,20,50,62,81,50,55,19,39,92,70
1555,66,57,91,65,54,97,79,80,38,62,37,91,26,78,32,88,15,79,11,91
1556,96,12,73,56,22,41,66,14,54,73,45,71,24,95,23,81,97,6,96,93
1557,92,95,32,2,74,13,51,18,38,38,89,14,64,0,39,42,40,3,54,4
1558,84,94,14,74,35,33,10,12,25,87,13,23,98,7,21,75,23,38,70,19
1559,96,60,77,67,55,48,99,50,36,37,18,41,37,22,38,47,31,55,34,99
1560,74,7,13,38,86,91,5,95,12,98,66,37,81,2,6,1,0,40,10,79
1561,2,58,16,87,14,68,53,58,42,18,49,3,62,94,57,44,74,6,89,94
1562,3,29,92,67,50,0,17,18,50,28,35,63,16,91,45,32,86,75,1,81
1563,64,15,83,57,87,9,60,39,49,1,69,10,48,20,81,76,76,71,10,16
1564,21,54,55,52,58,18,27,26,59,99,24,49,72,91,72,45,78,44,46,94
1565,62,91,23,67,93,53,84,2,27,94,39,98,99,29,72,14,28,72,43,63
1566,14,69,98,20,11,59,52,62,28,96,24,82,16,73,16,51,5,46,69,43
1567,46,79,48,10,13,4,29,27,89,81,6,31,22,72,31,41,51,92,33,52
1568,51,22,55,64,37,80,85,68,93,56,25,82,96,97,33,56,67,56,91,50
1569,8,36,98,25,28,45,43,50,24,39,83,64,1,77,99,30,63,27,39,59
1570,40,8,40,91,99,33,40,46,17,7,71,56,25,55,65,68,39,74,82,2
1571,93,47,72,10,37,36,63,10,89,3,52,55,25,41,24,14,68,21,61,82
1572,68,38,85,27,67,71,71,32,17,47,97,5,64,14,27,31,81,25,70,12
1573,84,21,75,68,1,90,57,26,61,34,16,98,85,44,16,54,56,61,9,88
1574,21,50,50,12,15,62,69,59,82,68,34,57,37,8,52,42,37,33,36,93
1575,99,57,83,8,94,22,89,72,0,88,14,93,96,33,42,75,99,89,87,36
1576,13,85,35,72,81,66,72,79,95,14,69,43,6,10,95,49,65,50,56,58
1577,91,86,49,9,29,26,73,63,59,95,26,12,57,12,78,31,66,29,99,87
1578,24,26,77,25,39,73,39,25,7,45,30,51,1,72,44,56,85,44,13,42
1579,35,13,2,77,40,54,13,46,56,67,39,55,48,96,54,79,58,49,90,67
1580,69,54,43,29,93,96,74,83,17,11,24,20,7,76,75,32,54,72,47,34
1581,84,62,34,91,0,16,61,88,78,10,41,9,5,34,56,40,27,81,81,74
1582,59,79,16,87,89,73,28,19,13,29,87,94,83,33,67,62,45,3,62,39
1583,57,29,47,6,67,13,58,81,96,36,14,96,27,1,33,24,57,52,30,69
1584,24,27,65,95,5,58,53,1,40,20,45,67,13,43,80,75,9,86,71,94
1585,1,54,92,56,11,36,1,66,18,53,59,66,20,27,30,55,25,68,18,51
1586,99,92,89,95,95,43,14,64,71,45,62,98,67,88,34,18,77,16,12,12
1587,25,36,0,67,80,78,43,37,85,32,40,67,83,73,63,49,84,23,61,39
1588,43,14,22,33,97,22,32,17,51,69,70,59,47,45,3,84,21,23,89,98
1589,97,84,31,90,43,54,14,34,31,83,0,83,71,96,80,21,31,61,97,11
1590,21,16,34,38,93,87,1,36,50,61,50,14,30,14,17,29,92,81,1,59
1591,79,78,78,48,91,53,59,97,26,13,56,80,40,98,8,53,1,21,84,4
1592,77,71,54,96,74,30,49,30,96,6,45,83,66,4,13,21,15,78,24,74
1593,40,9,53,27,71,30,39,48,23,54,26,86,18,42,39,26,37,89,75,38
1594,49,64,35,32,28,28,65,29,7,42,40,71,6,99,75,48,42,56,74,55
1595,17,7,38,72,70,43,55,33,69,57,42,5,45,18,81,78,56,51,72,51
1596,2,42,35,96,22,42,78,87,70,86,22,68,96,93,96,87,66,6,39,91
1597,60,78,24,75,31,76,84,86,61,90,8,20,74,63,80,19,9,3,70,74
1598,50,92,1,1,45,69,32,77,94,54,60,28,64,66,13,76,60,57,37,96
1599,27,99,49,1,89,43,39,61,56,27,99,75,79,3,3,70,45,38,37,36
1600,15,36,85,96,99,13,49,14,43,80,95,30,98,6,32,53,20,47,7,5
1601,77,51,18,12,51,10,13,53,50,83,81,45,2,73,73,70,1,5,12,17
1602,14,20,20,39,1,67,72,29,30,56,57,41,90,10,8,92,89,80,24,5
1603,47,71,71,15,3,17,47,54,19,59,79,10,48,79,52,54,65,28,74,22
1604,2,58,75,67,97,54,47,82,87,38,23,99,85,32,72,85,36,9,20,93
1605,98,57,19,79,66,29,93,66,53,90,65,21,83,24,11,95,33,62,15,30
1606,5,68,43,17,63,83,66,0,45,76,84,79,94,98,64,6,77,21,21,80
1607,48,35,83,51,30,50,23,43,72,1,7,43,88,29,66,2,78,43,27,14
1608,21,18,46,30,8,60,92,71,0,81,85,32,65,61,92,3,50,18,95,97
1609,35,5,14,95,12,20,26,5,46,62,7,67,4,46,49,13,85,18,13,98
1610,93,68,28,0,24,64,20,14,38,45,71,56,9,21,48,22,60,6,48,11
1611,25,29,2,80,78,44,10,38,43,59,57,52,73,77,42,24,9,95,25,54
1612,73,78,73,15,19,96,52,25,74,30,53,94,64,48,24,43,97,93,86,11
1613,20,77,19,83,27,73,45,12,87,80,73,20,76,11,45,22,57,70,12,6
1614,31,94,85,5,12,82,84,63,80,9,5,51,74,23,6,57,83,56,8,63
1615,72,20,41,55,32,89,19,13,85,35,42,38,57,73,97,6,1,42,57,62
1616,3,90,75,96,98,57,8,0,43,76,96,53,35,59,28,5,60,0,84,76
1617,72,22,38,51,22,32,47,45,81,26,77,71,21,78,86,54,81,79,52,99
1618,40,3,96,61,14,48,68,27,4,18,20,14,1,7,0,94,25,62,27,93
1619,52,1,54,26,22,87,71,99,46,65,60,14,62,88,34,6,42,73,74,67
1620,70,4,91,88,98,91,14,28,45,60,79,65,35,69,15,27,49,97,56,38
1621,2,58,94,8,29,62,95,56,57,14,11,33,40,70,92,60,66,11,90,94
1622,68,78,89,50,90,99,41,41,67,24,79,7,82,55,91,79,14,49,7,54
1623,83,17,36,6,61,91,40,75,70,9,2,70,3,26,67,26,84,49,5,64
1624,56,99,61,35,41,43,56,31,64,91,1,77,84,28,83,27,30,67,62,54
1625,84,17,62,57,70,34,0,88,66,23,58,89,24,19,68,73,94,69,21,74
1626,89,37,34,20,21,17,81,96,90,99,55,64,51,62,98,97,14,41,50,37
1627,37,47,72,87,82,41,34,85,18,98,92,13,12,35,25,31,32,34,97,63
1628,99,30,27,49,8,27,65,64,22,74,40,55,20,21,76,41,40,2,65,69
1629,49,53,81,50,6,94,48,40,94,65,10,14,10,31,8,50,52,0,70,58
1630,18,60,66,19,89,69,36,27,71,72,33,47,24,19,99,46,46,23,20,41
1631,73,28,68,51,50,75,75,91,81,34,60,56,71,56,33,56,7,71,0,38
1632,52,50,43,5,23,76,67,84,68,51,20,32,68,35,17,94,25,31,54,33
1633,71,71,2,85,89,72,14,85,22,58,23,80,46,8,7,85,46,31,75,73
1634,51,98,82,0,86,30,65,62,1,61,81,67,66,62,13,34,26,22,78,42
1635,11,26,60,84,74,68,23,28,93,94,96,35,65,78,6,67,30,90,39,93
1636,67,63,28,85,34,91,22,19,17,11,39,0,3,13,10,44,46,86,84,16
1637,85,76,23,84,15,68,32,75,69,5,80,68,69,79,38,73,72,6,88,93
1638,46,55,5,82,99,2,50,58,5,69,87,26,83,91,85,7,28,19,32,70
1639,64,58,63,30,39,46,74,68,99,86,93,17,47,75,9,53,12,39,38,99
1640,91,35,71,44,60,80,45,6,92,99,94,48,19,41,99,72,18,88,22,75
1641,67,98,78,57,74,23,9,0,26,25,79,46,62,37,33,49,73,19,7,14
1642,13,39,12,13,95,72,86,50,30,96,89,2,80,46,49,17,74,0,4,93
1643,74,85,88,40,10,10,15,63,58,48,38,57,58,98,98,60,35,34,17,50
1644,76,11,25,10,26,56,23,71,94,68,15,17,88,69,26,92,47,41,86,27
1645,5,67,44,53,63,20,78,28,41,34,87,66,69,20,60,56,33,1,5,38
1646,12,53,85,76,59,25,22,89,67,31,81,47,30,90,64,96,30,42,32,32
1647,40,17,49,10,66,9,15,55,78,87,77,4,88,6,48,56,96,2,51,70
1648,32,25,22,55,20,92,49,42,8,91,59,8,96,19,46,14,72,41,11,36
1649,49,25,20,32,3,99,2,51,27,30,85,8,59,61,99,48,72,46,89,62
1650,37,69,76,6,25,10,7,17,61,83,17,52,86,44,64,14,93,13,89,67
1651,91,46,88,55,78,78,24,65,80,55,29,86,65,79,84,36,54,21,85,91
1652,60,8,54,73,36,0,16,66,38,18,1,63,74,16,9,22,84,93,17,57
1653,55,8,14,23,69,93,12,75,74,76,84,15,55,33,33,41,90,93,72,84
1654,93,35,23,59,80,13,49,38,98,69,49,52,70,7,31,68,63,72,91,67
1655,14,55,68,3,91,68,89,34,31,41,36,26,40,12,26,56,16,67,23,40
1656,65,32,65,75,67,70,35,97,34,48,57,26,67,30,9,73,60,69,0,97
1657,64,49,95,10,91,20,94,4,82,41,54,30,55,23,59,25,71,26,51,25
1658,80,46,54,81,67,94,57,65,91,68,99,19,15,80,60,89,0,87,54,66
1659,32,62,10,3,46,29,19,45,76,96,21,93,37,72,92,55,91,30,60,67
1660,8,96,73,68,22,83,43,55,32,10,55,37,55,50,17,72,77,48,68,3
1661,95,40,13,45,19,61,16,89,34,2,70,19,56,19,93,24,45,74,57,47
1662,29,4,91,65,20,79,67,52,74,29,20,83,31,55,65,83,26,19,74,50
1663,10,39,16,56,74,26,71,6,54,43,87,0,46,79,24,51,59,46,3,24
1664,89,13,31,27,95,72,2,11,6,38,39,2,75,53,4,1,39,73,25,57
1665,15,55,45,53,18,87,52,24,54,74,77,79,50,77,27,48,77,32,39,2
1666,30,84,45,1,67,94,6,6,31,33,50,89,80,64,53,78,81,87,17,32
1667,0,21,69,16,0,47,97,67,79,1,81,89,40,7,56,16,98,42,32,34
1668,83,50,30,94,83,40,13,66,48,61,7,47,34,76,34,72,82,43,21,61
1669,12,88,53,2,82,62,81,97,20,25,96,67,50,87,5,85,8,72,93,25
1670,47,51,95,15,83,5,11,2,72,76,57,59,65,78,49,65,35,86,44,92
1671,37,76,32,34,76,69,98,9,29,43,76,99,81,35,1,82,52,21,52,66
1672,19,18,87,52,76,47,65,66,73,76,86,66,98,37,90,0,76,92,51,64
1673,8,92,79,70,9,28,61,62,50,39,10,22,15,68,43,26,17,60,52,23
1674,16,43,17,83,82,40,57,60,98,53,17,63,89,88,91,25,86,29,2,6
1675,62,83,2,55,23,18,84,31,88,68,14,4,67,21,89,76,52,37,2,33
1676,94,67,59,97,97,81,24,93,67,94,65,91,4,17,1,7,73,64,6,32
1677,61,37,15,19,99,90,81,55,21,14,94,2,50,96,58,89,55,25,68,4
1678,69,36,47,81,96,83,32,74,90,44,57,43,21,15,2,3,60,30,77,38
1679,69,66,8,72,35,13,56,91,46,30,85,85,56,63,33,22,73,23,45,99
1680,31,22,75,26,99,97,4,99,9,1,74,60,30,0,52,63,96,49,54,8
1681,15,64,79,40,41,16,15,48,81,33,13,63,98,46,86,77,0,34,4,61
1682,97,21,53,6,68,61,38,82,42,86,75,97,66,71,55,2,88,45,69,20
1683,57,99,23,49,62,90,34,9,81,78,73,88,66,99,55,19,86,6,74,88
1684,9,82,81,71,8,94,10,54,46,51,24,32,69,27,52,8,42,84,23,1
1685,73,37,52,87,37,7,84,29,0,98,57,96,30,50,7,30,19,64,30,89
1686,25,20,87,5,69,48,51,85,97,46,28,33,90,56,53,4,49,25,89,60
1687,93,17,27,25,16,49,79,63,31,32,3,15,24,2,5,21,94,29,10,52
1688,27,41,33,10,39,98,80,37,41,62,87,97,79,95,1,16,52,86,3,28
1689,88,66,93,9,67,1,15,82,23,60,90,37,36,77,74,13,1,59,69,59
1690,47,38,59,70,49,24,28,6,58,90,41,29,22,99,66,64,46,50,32,96
1691,92,15,20,77,80,20,53,84,77,53,79,38,41,88,86,59,75,20,67,72
1692,95,63,52,74,51,76,6,39,51,62,2,48,93,56,65,29,13,41,73,70
1693,78,30,39,81,16,65,24,20,56,21,87,97,20,53,38,56,96,98,73,79
1694,93,91,76,43,36,53,93,42,43,41,48,94,10,43,19,57,47,82,90,51
1695,42,36,43,87,77,35,20,60,52,72,75,5,96,90,33,40,37,65,74,59
1696,30,53,98,80,35,97,30,38,69,46,7,89,42,38,91,25,83,94,81,88
1697,52,51,83,90,89,13,67,38,90,3,92,41,16,65,60,95,91,49,74,1
1698,71,16,44,60,50,18,98,55,43,77,13,26,23,82,86,91,79,72,5,53
1699,34,6,43,70,29,2,22,74,15,53,43,28,89,36,59,8,77,62,92,70
1700,86,57,29,95,22,52,61,50,1,35,46,71,64,99,12,84,36,50,72,7
1701,68,98,72,81,0,94,35,81,33,95,91,94,34,46,61,83,18,12,83,72
1702,0,17,7,26,8,40,81,28,93,3,30,52,4,15,28,38,92,64,92,58
1703,25,96,47,64,22,25,70,73,98,90,56,79,54,1,3,54,79,49,75,45
1704,78,8,68,94,67,46,49,95,1,3,73,38,52,73,47,59,45,35,82,51
1705,97,49,95,64,67,30,0,88,64,93,43,62,43,33,80,92,80,17,41,5
1706,67,25,61,61,74,56,49,20,39,90,4,93,93,81,89,52,77,82,68,6
1707,28,32,64,41,54,84,58,61,84,11,39,2,65,79,3,46,68,76,25,7
1708,50,10,38,23,99,47,39,98,14,57,86,42,69,35,77,60,75,10,69,51
1709,93,27,2,94,17,77,54,97,98,94,97,90,91,87,94,52,70,11,95,8
1710,64,16,35,16,26,2,71,60,5,57,6,14,57,42,27,46,43,84,55,19
1711,98,17,2,15,59,54,55,10,58,75,49,45,85,64,54,63,15,69,97,28
1712,50,52,0,20,59,6,75,47,77,89,47,64,30,72,45,36,29,14,70,31
1713,33,76,29,16,87,49,84,88,99,79,22,17,33,49,30,93,76,43,57,40
1714,87,59,10,68,49,93,89,61,91,95,18,38,65,19,38,81,18,18,3,0
1715,67,24,29,91,15,57,22,19,66,41,20,51,56,25,85,99,18,35,85,20
1716,63,76,55,48,1,47,21,68,88,54,28,34,66,27,6,8,42,80,8,30
1717,97,65,97,33,73,33,5,79,23,24,75,48,26,77,78,3,86,37,1,13
1718,24,25,6,96,50,34,37,50,9,72,24,93,8,80,87,94,5,6,57,41
1719,85,47,94,27,38,11,92,49,20,59,54,35,73,89,15,20,89,66,58,3
1720,18,64,61,72,88,39,63,91,57,8,64,38,74,42,5,91,16,69,41,67
1721,47,38,87,8,50,81,68,41,30,2,63,96,14,6,87,38,62,3,78,16
1722,49,84,86,8,2,64,18,82,69,90,91,0,27,98,32,26,78,18,33,32
1723,19,33,3,36,99,45,90,60,99,14,32,53,43,71,96,63,71,1,15,57
1724,35,5,11,6,2,48,60,38,98,77,58,50,98,61,17,73,68,97,76,2
1725,85,17,54,39,2,37,13,57,99,98,99,98,89,46,90,33,92,91,94,99
1726,50,5,44,61,19,55,95,19,42,76,42,17,88,34,73,80,93,8,72,44
1727,53,51,47,19,50,53,66,56,7,94,62,8,24,20,14,73,74,92,3,46
1728,44,85,27,88,49,64,20,97,15,53,23,68,59,82,63,12,35,58,47,23
1729,86,40,75,21,68,74,73,15,95,15,91,0,30,36,3,92,19,60,44,52
1730,11,37,30,6,76,53,6,62,53,99,29,5,40,43,47,41,43,80,71,89
1731,73,30,33,31,44,24,58,50,13,66,94,20,47,26,37,13,55,65,4,42
1732,45,62,25,48,93,50,34,69,53,7,54,15,11,73,13,48,26,19,59,29
1733,51,2,4,69,23,29,43,8,0,71,53,11,32,90,94,2,93,94,20,29
1734,57,5,93,15,62,23,47,95,39,96,52,56,38,91,57,84,72,35,24,21
1735,14,75,53,63,48,95,39,41,96,89,74,13,50,40,18,87,49,6,94,86
1736,70,82,59,88,3,60,70,82,0,4,4,77,55,67,91,52,44,97,38,72
1737,11,96,12,54,56,70,61,68,37,3,51,2,91,44,68,3,83,35,75,37
1738,0,45,16,65,90,29,35,30,15,50,12,16,81,56,16,96,88,31,69,90
1739,37,16,74,69,82,14,37,13,61,76,78,0,68,14,2,84,67,97,3,42
1740,69,18,38,22,60,62,91,74,14,86,57,88,87,2,97,58,57,19,63,28
1741,10,38,43,18,2,42,3,85,30,12,47,10,89,85,8,68,0,55,22,97
1742,23,62,69,14,60,30,82,35,77,63,45,7,31,40,13,11,65,63,81,7
1743,65,41,65,57,64,51,25,0,53,73,37,87,46,38,15,75,99,25,37,93
1744,16,69,47,72,33,7,13,93,42,10,81,2,8,16,37,37,13,80,71,6
1745,80,4,24,58,92,44,44,6,56,70,21,43,19,39,87,11,76,88,0,28
1746,81,59,28,0,29,11,65,55,47,0,26,94,92,26,83,36,57,12,61,75
1747,10,54,84,85,33,4,94,36,7,79,41,82,48,5,56,69,91,55,51,76
1748,34,76,55,94,32,21,97,89,9,65,77,7,39,24,3,87,66,72,62,54
1749,63,6,95,83,16,57,60,73,96,2,19,5,50,47,21,53,68,96,80,99
1750,34,37,0,51,9,85,57,9,39,21,56,10,16,31,90,48,6,36,46,91
1751,48,65,99,63,21,93,38,29,27,77,67,58,31,73,84,5,44,96,16,20
1752,91,49,78,71,12,48,61,70,29,22,25,81,53,55,8,45,84,86,66,30
1753,71,16,96,56,47,68,57,49,21,81,59,95,6,34,81,87,99,23,68,59
1754,15,34,72,23,88,23,13,29,59,98,13,18,42,93,82,63,34,79,94,23
1755,19,60,16,96,58,7,79,32,23,42,52,43,83,34,7,20,67,82,47,31
1756,85,74,7,60,73,63,37,33,30,30,13,35,85,69,80,83,90,28,95,79
1757,50,13,27,20,97,46,46,57,49,43,21,88,78,82,24,10,78,62,84,73
1758,26,72,57,43,28,26,47,90,94,26,49,75,73,0,43,33,13,80,52,33
1759,11,21,54,12,32,47,27,84,65,72,6,26,8,65,28,89,29,8,60,41
1760,73,78,70,36,23,23,97,14,97,93,8,84,59,77,9,91,88,79,70,61
1761,95,12,21,20,87,81,50,1,60,19,3,27,27,7,94,35,15,61,70,42
1762,64,9,21,47,73,88,90,21,3,32,66,43,45,69,90,33,64,0,10,7
1763,10,89,71,51,48,92,65,9,14,37,29,92,9,79,1,40,67,45,6,61
1764,30,2,41,15,74,67,27,51,8,45,23,33,97,99,47,56,64,39,55,30
1765,95,52,66,6,30,81,39,96,83,68,30,13,19,15,84,57,35,96,77,0
1766,17,70,69,53,69,49,51,92,76,60,27,85,77,48,45,79,80,93,13,74
1767,61,13,42,12,95,59,58,51,72,1,86,84,30,41,83,48,33,71,93,89
1768,22,7,18,25,87,55,68,89,88,96,80,71,33,12,92,49,26,88,36,63
1769,60,1,32,21,45,90,91,77,21,99,64,99,19,90,50,21,91,72,14,73
1770,13,88,88,67,2,55,64,10,52,95,63,81,73,36,14,39,63,0,80,26
1771,1,65,86,77,96,94,43,75,38,60,85,75,83,72,61,27,14,93,57,49
1772,75,6,33,50,33,0,51,72,96,58,37,65,81,89,97,84,67,92,30,30
1773,47,51,61,94,54,48,6,68,39,17,82,34,82,24,41,92,29,70,46,34
1774,13,67,68,47,19,74,48,52,91,94,46,73,93,71,86,83,59,30,36,20
1775,74,53,30,83,30,64,98,81,37,27,84,75,12,2,71,18,41,19,15,86
1776,0,46,67,22,68,77,7,32,34,8,68,31,32,40,16,75,19,63,31,35
1777,98,44,63,39,21,71,1,52,44,5,57,7,60,25,93,99,24,73,41,56
1778,57,30,29,66,29,74,35,74,41,21,76,5,56,83,14,21,68,82,21,17
1779,52,38,20,27,91,54,92,7,37,9,89,54,51,92,91,74,10,34,49,42
1780,22,53,36,64,77,25,89,73,43,30,45,25,38,20,64,4,84,90,15,67
1781,48,25,51,67,27,64,43,41,2,5,51,63,54,46,81,7,38,58,0,54
1782,65,15,12,88,63,83,97,29,92,81,88,80,23,33,88,30,71,10,68,7
1783,29,48,49,2,22,65,62,28,4,25,83,24,30,59,5,40,77,45,40,35
1784,49,65,19,75,37,7,53,27,9,81,62,76,40,85,29,61,74,1,13,28
1785,9,78,9,72,95,4,48,90,50,13,40,82,89,17,62,70,24,44,18,55
1786,11,13,92,57,59,35,48,6,18,40,28,99,71,82,43,0,5,25,64,80
1787,57,59,46,51,17,91,97,79,71,22,74,50,49,34,98,82,59,56,65,4
1788,67,66,75,26,45,4,54,51,46,94,49,55,2,45,14,20,25,53,78,82
1789,31,62,6,35,98,96,26,20,18,61,31,81,79,45,57,58,51,35,28,62
1790,16,99,29,97,99,22,36,53,92,29,47,33,98,24,81,75,74,64,49,72
1791,43,49,90,32,31,99,34,43,38,23,36,83,89,96,77,30,73,68,84,73
1792,43,74,80,58,10,33,12,2,23,61,71,84,87,18,45,33,93,56,96,2
1793,13,5,28,73,24,85,94,76,68,95,45,15,92,93,50,93,65,84,18,79
1794,39,77,65,13,47,41,22,51,41,52,6,96,76,54,26,2,89,86,76,57
1795,32,81,11,76,88,12,66,32,12,78,60,74,26,16,28,81,52,23,63,87
1796,94,64,33,39,52,44,44,19,78,28,44,75,94,82,72,32,30,69,3,90
1797,2,95,71,53,72,94,73,59,66,47,87,18,55,25,81,92,10,36,79,20
1798,60,75,4,63,89,72,72,77,99,13,1,85,86,83,44,88,52,57,20,45
1799,54,66,84,3,46,39,41,95,82,43,44,59,95,57,13,53,38,3,86,30
1800,25,84,49,90,5,10,90,30,69,67,72,54,77,23,85,48,17,0,26,74
1801,93,94,59,37,39,98,11,32,14,94,96,14,49,9,58,99,90,14,29,97
1802,74,79,41,14,10,61,98,31,33,48,39,14,6,72,44,71,0,93,92,55
1803,58,72,66,68,66,13,63,98,54,40,35,90,4,85,78,95,68,33,34,69
1804,40,99,90,60,93,89,56,30,26,45,91,8,3,27,13,0,78,42,87,41
1805,57,80,41,39,59,89,77,90,69,82,46,38,90,5,7,63,60,33,4,46
1806,52,62,94,52,21,10,76,15,24,27,67,18,87,59,37,45,89,32,32,46
1807,4,52,79,17,71,25,49,92,88,61,4,50,46,26,40,41,27,77,69,1
1808,78,12,63,20,92,49,19,50,42,9,82,0,10,89,37,38,43,24,51,77
1809,22,32,75,11,85,38,4,77,84,67,40,63,83,4,72,1,86,13,27,9
1810,95,2,6,40,23,60,5,33,69,54,86,56,29,57,58,43,76,71,9,97
1811,39,83,75,92,27,77,15,45,58,6,72,2,67,6,15,66,52,88,64,34
1812,91,5,48,70,47,70,74,31,9,35,99,6,49,25,83,32,37,57,78,72
1813,43,81,53,47,25,52,98,52,61,9,73,18,81,86,23,36,13,93,65,54
1814,63,47,81,54,61,87,82,38,42,57,8,94,5,65,58,46,48,66,68,14
1815,62,88,9,3,0,12,11,25,7,54,42,68,43,68,20,41,37,58,83,51
1816,30,82,9,18,18,98,82,91,96,70,24,25,30,69,85,67,31,70,99,14
1817,29,79,61,70,0,92,61,53,43,59,7,42,37,55,27,44,64,20,19,74
1818,78,80,52,49,79,72,99,89,15,21,44,99,89,33,96,63,49,61,16,61
1819,89,38,2,27,40,37,51,76,86,41,1,46,46,10,43,28,33,37,61,83
1820,88,29,27,31,68,41,83,60,4,67,6,96,57,66,11,96,57,76,7,6
1821,62,85,45,44,87,41,15,48,76,54,3,81,31,48,80,5,50,91,66,6
1822,13,66,67,6,22,70,61,16,19,61,10,77,99,13,15,49,54,49,18,96
1823,88,98,96,13,34,73,23,10,19,24,74,4,27,84,98,50,89,99,89,28
1824,74,34,42,75,90,33,86,81,9,56,57,75,69,11,98,21,33,71,64,59
1825,44,41,29,91,91,6,84,79,6,84,5,76,37,11,31,69,48,10,98,63
1826,43,65,54,53,71,99,44,31,99,10,13,78,58,81,75,91,65,49,42,84
1827,66,49,23,84,60,64,70,63,60,64,48,18,41,1,83,23,85,34,75,21
1828,82,85,32,77,98,1,88,52,15,87,76,32,46,38,51,53,68,85,3,67
1829,76,58,28,33,49,30,0,77,13,83,30,39,22,99,67,68,58,37,48,47
1830,40,98,75,27,81,32,54,86,1,79,36,11,49,88,35,58,69,60,32,45
1831,86,76,49,87,73,36,51,52,92,89,15,99,26,74,70,16,69,80,44,26
1832,60,66,26,93,46,99,16,20,62,76,1,25,43,12,18,86,23,87,57,82
1833,19,25,88,80,52,34,30,25,46,79,69,53,61,6,66,90,63,61,99,96
1834,64,52,25,12,6,22,6,55,10,31,37,44,32,36,95,38,29,80,1,79
1835,5,0,56,25,54,26,99,42,53,48,22,78,12,50,92,20,4,58,32,79
1836,94,97,0,39,67,21,42,65,33,24,39,99,90,16,59,18,77,22,94,51
1837,36,18,96,97,78,97,81,74,13,93,19,63,27,55,36,46,42,35,3,88
1838,83,70,93,80,93,2,16,1,79,64,53,29,77,33,73,5,71,5,68,26
1839,48,68,40,79,92,7,35,4,62,76,32,28,13,94,84,24,41,86,26,59
1840,78,98,8,52,84,38,20,34,76,0,27,2,1,72,76,26,8,29,41,19
1841,10,79,15,36,85,44,6,14,51,4,7,97,47,91,29,44,58,31,27,77
1842,59,43,21,15,97,50,23,27,91,8,62,15,26,55,88,72,81,81,18,19
1843,59,77,89,94,62,98,57,14,53,87,76,52,96,54,4,8,60,84,17,6
1844,17,33,74,84,18,54,36,57,26,85,53,86,90,4,35,4,35,37,96,98
1845,27,18,32,55,52,38,93,56,39,5,68,3,56,25,93,55,59,44,43,37
1846,72,40,35,66,43,98,67,75,38,84,14,16,85,55,29,90,90,67,8,10
1847,7,43,36,33,50,1,68,57,72,34,12,93,54,59,24,19,77,3,92,44
1848,39,69,19,48,14,97,11,21,21,82,4,46,81,18,1,64,94,82,40,10
