9701,6.0,50.0,21.0,25.0,1.0,47.0,17.0
3452,9.0,50.0,21.0,25.0,1.0,48.0,17.0
3457,9.0,50.0,21.0,25.0,1.0,48.0,17.0
3471,9.0,50.0,21.0,25.0,1.0,48.0,17.0
3514,9.0,50.0,21.0,25.0,1.0,48.0,17.0
3570,9.0,50.0,21.0,25.0,1.0,48.0,17.0
3571,25.0,50.0,21.0,8.0,1.0,48.0,17.0
3627,25.0,22.0,12.0,8.0,21.0,48.0,17.0
3829,25.0,22.0,12.0,27.0,21.0,48.0,17.0
6458,25.0,40.0,12.0,27.0,21.0,48.0,17.0
6200,25.0,40.0,12.0,27.0,21.0,49.0,17.0
1088,25.0,40.0,12.0,27.0,21.0,51.0,17.0
1241,25.0,40.0,12.0,27.0,21.0,51.0,17.0
3761,25.0,40.0,11.0,27.0,21.0,51.0,17.0
3879,10.0,40.0,11.0,27.0,21.0,51.0,17.0
3920,10.0,40.0,15.0,26.0,14.0,51.0,17.0
3949,10.0,26.0,15.0,26.0,14.0,51.0,17.0
4200,10.0,26.0,15.0,26.0,14.0,51.0,17.0
4415,10.0,26.0,15.0,26.0,14.0,51.0,17.0
4428,10.0,8.0,15.0,0.0,14.0,51.0,17.0
4456,10.0,8.0,15.0,19.0,1.0,51.0,17.0
8769,10.0,8.0,15.0,19.0,21.0,52.0,17.0
8837,27.0,8.0,15.0,19.0,21.0,52.0,17.0
8853,27.0,8.0,5.0,19.0,24.0,52.0,17.0
6199,27.0,12.0,26.0,27.0,24.0,53.0,17.0
6216,27.0,13.0,26.0,27.0,24.0,53.0,17.0
6240,27.0,13.0,26.0,27.0,24.0,53.0,17.0
2619,27.0,13.0,26.0,27.0,24.0,55.0,17.0
9122,27.0,24.0,26.0,27.0,24.0,55.0,17.0
9202,12.0,24.0,26.0,27.0,24.0,58.0,17.0
9333,4.0,24.0,26.0,27.0,33.0,58.0,17.0
9451,4.0,24.0,26.0,12.0,33.0,58.0,17.0
9563,6.0,24.0,26.0,15.0,33.0,58.0,17.0
9572,6.0,24.0,5.0,15.0,33.0,58.0,17.0
9592,6.0,24.0,5.0,15.0,33.0,58.0,17.0
9777,6.0,18.0,3.0,15.0,33.0,58.0,17.0
4890,12.0,12.0,8.0,15.0,33.0,59.0,17.0
5059,12.0,12.0,8.0,15.0,33.0,59.0,17.0
5309,12.0,12.0,8.0,15.0,17.0,59.0,17.0
3318,24.0,15.0,8.0,15.0,23.0,59.0,17.0
3360,24.0,15.0,8.0,15.0,23.0,59.0,17.0
8917,24.0,15.0,10.0,16.0,23.0,59.0,17.0
8953,24.0,15.0,10.0,16.0,23.0,59.0,17.0
9074,24.0,15.0,10.0,16.0,23.0,59.0,17.0
9104,24.0,15.0,10.0,16.0,23.0,59.0,17.0
9279,24.0,15.0,10.0,16.0,23.0,0.0,16.0
9294,24.0,3.0,10.0,16.0,12.0,0.0,16.0
9424,23.0,3.0,10.0,16.0,12.0,0.0,16.0
9734,23.0,3.0,39.0,16.0,12.0,0.0,16.0
9845,23.0,3.0,39.0,16.0,12.0,0.0,16.0
9959,23.0,3.0,39.0,5.0,12.0,0.0,16.0
9969,23.0,0.0,39.0,5.0,12.0,0.0,16.0
26,23.0,0.0,39.0,5.0,12.0,0.0,16.0
1065,39.0,6.0,39.0,14.0,9.0,1.0,16.0
1107,39.0,6.0,39.0,14.0,9.0,1.0,16.0
1351,39.0,19.0,32.0,14.0,9.0,1.0,16.0
1613,39.0,19.0,32.0,14.0,9.0,1.0,16.0
1626,39.0,19.0,32.0,14.0,9.0,1.0,16.0
1802,39.0,19.0,21.0,14.0,9.0,1.0,16.0
1880,39.0,19.0,18.0,14.0,9.0,1.0,16.0
1923,39.0,19.0,10.0,5.0,2.0,1.0,16.0
976,20.0,19.0,11.0,12.0,16.0,2.0,16.0
1069,20.0,5.0,17.0,12.0,25.0,2.0,16.0
8045,20.0,5.0,17.0,12.0,25.0,4.0,16.0
9297,20.0,7.0,17.0,12.0,25.0,4.0,16.0
9330,20.0,7.0,17.0,12.0,25.0,4.0,16.0
9341,20.0,7.0,17.0,12.0,25.0,4.0,16.0
9562,6.0,7.0,17.0,12.0,25.0,4.0,16.0
9597,6.0,7.0,17.0,12.0,25.0,4.0,16.0
7278,9.0,7.0,7.0,8.0,16.0,5.0,16.0
7343,22.0,7.0,11.0,6.0,16.0,5.0,16.0
7560,22.0,7.0,11.0,6.0,16.0,5.0,16.0
1530,30.0,7.0,13.0,19.0,16.0,8.0,16.0
1760,30.0,7.0,13.0,19.0,16.0,9.0,16.0
1786,30.0,7.0,13.0,19.0,16.0,9.0,16.0
1814,30.0,2.0,13.0,19.0,16.0,9.0,16.0
1871,30.0,2.0,13.0,19.0,23.0,9.0,16.0
1929,30.0,2.0,13.0,19.0,23.0,9.0,16.0
2193,30.0,1.0,13.0,19.0,27.0,9.0,16.0
2214,22.0,0.0,12.0,18.0,27.0,9.0,16.0
2250,22.0,0.0,12.0,18.0,27.0,9.0,16.0
2298,22.0,0.0,12.0,18.0,27.0,9.0,16.0
4698,22.0,3.0,16.0,18.0,27.0,10.0,16.0
4956,20.0,14.0,16.0,18.0,27.0,10.0,16.0
9794,20.0,20.0,16.0,18.0,27.0,10.0,16.0
9886,20.0,20.0,36.0,5.0,27.0,10.0,16.0
9905,20.0,20.0,36.0,5.0,27.0,10.0,16.0
9995,20.0,20.0,36.0,8.0,27.0,10.0,16.0
17,13.0,20.0,36.0,8.0,13.0,10.0,16.0
1800,13.0,20.0,36.0,8.0,13.0,18.0,16.0
1881,8.0,20.0,36.0,8.0,8.0,18.0,16.0
2693,8.0,20.0,36.0,10.0,7.0,19.0,16.0
2862,8.0,20.0,35.0,10.0,7.0,19.0,16.0
3016,8.0,20.0,35.0,10.0,7.0,19.0,16.0
3135,8.0,12.0,35.0,30.0,7.0,19.0,16.0
3180,6.0,2.0,16.0,30.0,5.0,19.0,16.0
3182,6.0,2.0,16.0,30.0,5.0,19.0,16.0
4674,23.0,8.0,16.0,30.0,5.0,20.0,16.0
4888,23.0,8.0,5.0,30.0,5.0,20.0,16.0
9224,23.0,8.0,16.0,30.0,14.0,21.0,16.0
9352,23.0,8.0,16.0,30.0,14.0,21.0,16.0
9401,23.0,8.0,16.0,30.0,14.0,21.0,16.0
5107,23.0,18.0,16.0,30.0,14.0,25.0,16.0
5212,23.0,18.0,36.0,22.0,14.0,25.0,16.0
5358,23.0,18.0,36.0,22.0,20.0,25.0,16.0
5443,13.0,18.0,36.0,17.0,35.0,25.0,16.0
8693,14.0,22.0,36.0,17.0,35.0,25.0,16.0
8695,14.0,22.0,36.0,17.0,35.0,25.0,16.0
8832,14.0,22.0,36.0,10.0,35.0,25.0,16.0
8868,14.0,22.0,36.0,10.0,35.0,25.0,16.0
8941,14.0,22.0,36.0,10.0,35.0,25.0,16.0
9128,14.0,22.0,36.0,7.0,35.0,25.0,16.0
9168,41.0,22.0,14.0,7.0,15.0,25.0,16.0
7807,41.0,22.0,19.0,32.0,16.0,26.0,16.0
7922,41.0,22.0,19.0,32.0,16.0,26.0,16.0
7217,41.0,22.0,19.0,32.0,16.0,28.0,16.0
7273,41.0,22.0,19.0,32.0,16.0,28.0,16.0
1846,41.0,22.0,19.0,32.0,21.0,30.0,16.0
1900,41.0,22.0,19.0,32.0,29.0,30.0,16.0
1246,28.0,22.0,19.0,32.0,29.0,33.0,16.0
1274,28.0,22.0,19.0,14.0,29.0,33.0,16.0
1362,15.0,18.0,8.0,14.0,29.0,33.0,16.0
1390,15.0,18.0,8.0,14.0,29.0,33.0,16.0
9026,4.0,18.0,4.0,14.0,29.0,33.0,16.0
9067,4.0,18.0,4.0,14.0,29.0,33.0,16.0
6215,4.0,25.0,22.0,10.0,15.0,35.0,16.0
6300,4.0,25.0,29.0,10.0,15.0,35.0,16.0
9182,4.0,25.0,29.0,27.0,15.0,35.0,16.0
9196,4.0,28.0,29.0,27.0,15.0,35.0,16.0
495,23.0,28.0,29.0,27.0,21.0,36.0,16.0
529,23.0,28.0,29.0,27.0,21.0,36.0,16.0
586,23.0,28.0,29.0,27.0,21.0,36.0,16.0
636,23.0,28.0,29.0,27.0,21.0,37.0,16.0
1659,35.0,28.0,10.0,27.0,21.0,39.0,16.0
1772,35.0,28.0,10.0,27.0,21.0,39.0,16.0
1876,35.0,12.0,10.0,4.0,21.0,39.0,16.0
1890,35.0,12.0,10.0,4.0,19.0,39.0,16.0
1989,35.0,12.0,10.0,4.0,26.0,39.0,16.0
2030,35.0,12.0,10.0,4.0,26.0,39.0,16.0
2042,35.0,12.0,34.0,4.0,26.0,39.0,16.0
2103,35.0,12.0,34.0,4.0,26.0,39.0,16.0
599,35.0,12.0,34.0,24.0,26.0,41.0,16.0
8385,13.0,12.0,34.0,24.0,26.0,41.0,16.0
8388,13.0,10.0,34.0,24.0,26.0,41.0,16.0
6132,15.0,10.0,34.0,24.0,31.0,45.0,16.0
6143,15.0,10.0,34.0,24.0,31.0,45.0,16.0
6219,15.0,10.0,27.0,24.0,31.0,45.0,16.0
6302,15.0,6.0,24.0,24.0,31.0,45.0,16.0
7701,15.0,26.0,24.0,16.0,31.0,46.0,16.0
7766,15.0,26.0,24.0,16.0,31.0,46.0,16.0
7791,15.0,28.0,24.0,16.0,31.0,46.0,16.0
605,15.0,28.0,24.0,16.0,20.0,47.0,16.0
6680,12.0,40.0,24.0,13.0,20.0,48.0,16.0
6683,12.0,40.0,24.0,13.0,18.0,48.0,16.0
6748,12.0,40.0,24.0,13.0,18.0,48.0,16.0
5331,12.0,40.0,24.0,13.0,18.0,53.0,16.0
5609,12.0,40.0,24.0,13.0,18.0,54.0,16.0
5717,7.0,40.0,20.0,13.0,7.0,54.0,16.0
5853,7.0,40.0,20.0,9.0,7.0,54.0,16.0
6024,7.0,40.0,20.0,9.0,7.0,54.0,16.0
6099,13.0,40.0,20.0,15.0,7.0,54.0,16.0
8012,13.0,20.0,20.0,15.0,23.0,54.0,16.0
2537,13.0,5.0,20.0,15.0,23.0,55.0,16.0
3144,20.0,15.0,20.0,26.0,23.0,56.0,16.0
3263,20.0,15.0,20.0,26.0,23.0,56.0,16.0
3428,20.0,15.0,20.0,26.0,23.0,56.0,16.0
3515,20.0,15.0,20.0,26.0,23.0,56.0,16.0
4996,20.0,15.0,17.0,26.0,23.0,56.0,16.0
5095,37.0,15.0,17.0,26.0,13.0,56.0,16.0
5214,37.0,15.0,17.0,26.0,13.0,56.0,16.0
5265,43.0,15.0,17.0,26.0,13.0,56.0,16.0
5406,43.0,15.0,17.0,26.0,6.0,56.0,16.0
5425,43.0,15.0,23.0,26.0,6.0,56.0,16.0
5482,43.0,3.0,39.0,1.0,6.0,56.0,16.0
9252,43.0,8.0,39.0,43.0,10.0,60.0,16.0
9320,43.0,8.0,39.0,43.0,10.0,60.0,16.0
9576,43.0,8.0,39.0,43.0,10.0,60.0,16.0
7778,43.0,29.0,39.0,43.0,10.0,60.0,16.0
6730,11.0,29.0,39.0,43.0,11.0,60.0,16.0
6744,11.0,29.0,39.0,43.0,11.0,60.0,16.0
6264,11.0,29.0,30.0,43.0,11.0,60.0,16.0
6483,11.0,29.0,39.0,10.0,11.0,60.0,16.0
2078,25.0,29.0,39.0,10.0,11.0,60.0,16.0
2109,29.0,29.0,39.0,5.0,11.0,5.0,15.0
2119,29.0,6.0,39.0,37.0,11.0,5.0,15.0
2260,29.0,6.0,39.0,37.0,14.0,5.0,15.0
2284,29.0,6.0,39.0,37.0,14.0,5.0,15.0
2290,29.0,6.0,39.0,37.0,14.0,5.0,15.0
2311,29.0,6.0,25.0,37.0,14.0,5.0,15.0
2312,29.0,12.0,25.0,37.0,14.0,5.0,15.0
6399,29.0,12.0,25.0,37.0,14.0,5.0,15.0
3743,29.0,25.0,25.0,23.0,15.0,6.0,15.0
3794,29.0,25.0,25.0,23.0,15.0,6.0,15.0
3805,29.0,25.0,25.0,23.0,15.0,6.0,15.0
3892,29.0,25.0,21.0,23.0,15.0,6.0,15.0
3936,11.0,25.0,21.0,23.0,15.0,6.0,15.0
3968,3.0,25.0,15.0,23.0,15.0,6.0,15.0
3976,12.0,25.0,15.0,7.0,15.0,6.0,15.0
4022,15.0,25.0,15.0,7.0,15.0,6.0,15.0
6234,39.0,17.0,15.0,20.0,15.0,6.0,15.0
6251,39.0,17.0,15.0,20.0,8.0,6.0,15.0
6321,39.0,17.0,15.0,20.0,8.0,6.0,15.0
6334,39.0,17.0,15.0,32.0,8.0,6.0,15.0
6349,39.0,17.0,15.0,32.0,8.0,6.0,15.0
6408,39.0,17.0,15.0,32.0,8.0,6.0,15.0
6554,39.0,4.0,4.0,32.0,8.0,6.0,15.0
4124,35.0,36.0,5.0,32.0,16.0,11.0,15.0
4142,29.0,36.0,5.0,32.0,27.0,11.0,15.0
4257,27.0,36.0,5.0,32.0,27.0,11.0,15.0
4323,27.0,36.0,16.0,32.0,27.0,11.0,15.0
6418,27.0,36.0,16.0,24.0,27.0,13.0,15.0
6521,22.0,36.0,16.0,9.0,27.0,13.0,15.0
8796,39.0,36.0,16.0,8.0,27.0,13.0,15.0
8921,39.0,36.0,16.0,8.0,27.0,13.0,15.0
9150,39.0,36.0,16.0,6.0,18.0,13.0,15.0
9214,39.0,36.0,16.0,6.0,18.0,13.0,15.0
2347,39.0,2.0,14.0,6.0,20.0,14.0,15.0
5025,39.0,2.0,14.0,6.0,20.0,16.0,15.0
5028,39.0,1.0,14.0,6.0,20.0,16.0,15.0
5103,18.0,1.0,14.0,6.0,27.0,16.0,15.0
8318,20.0,8.0,14.0,6.0,28.0,16.0,15.0
8336,20.0,8.0,14.0,6.0,28.0,16.0,15.0
8349,20.0,43.0,14.0,5.0,28.0,16.0,15.0
8671,20.0,43.0,14.0,14.0,28.0,16.0,15.0
781,20.0,43.0,14.0,14.0,28.0,19.0,15.0
840,20.0,43.0,14.0,24.0,28.0,19.0,15.0
943,20.0,43.0,23.0,24.0,28.0,19.0,15.0
6195,13.0,43.0,23.0,24.0,28.0,19.0,15.0
6245,13.0,43.0,23.0,24.0,28.0,19.0,15.0
6283,13.0,14.0,39.0,24.0,28.0,19.0,15.0
6362,13.0,14.0,39.0,24.0,7.0,19.0,15.0
6375,13.0,14.0,39.0,24.0,7.0,19.0,15.0
6383,13.0,14.0,66.0,24.0,7.0,19.0,15.0
6820,13.0,14.0,66.0,3.0,7.0,19.0,15.0
8139,22.0,14.0,66.0,3.0,7.0,24.0,15.0
8367,22.0,14.0,66.0,3.0,7.0,24.0,15.0
8408,22.0,14.0,66.0,3.0,7.0,24.0,15.0
8350,22.0,14.0,66.0,3.0,10.0,26.0,15.0
9762,30.0,44.0,66.0,3.0,19.0,26.0,15.0
9956,30.0,44.0,66.0,3.0,19.0,26.0,15.0
9999,30.0,44.0,16.0,3.0,19.0,26.0,15.0
11,30.0,44.0,16.0,7.0,19.0,26.0,15.0
12,30.0,44.0,16.0,29.0,19.0,26.0,15.0
271,48.0,44.0,20.0,29.0,19.0,26.0,15.0
338,48.0,44.0,20.0,29.0,19.0,26.0,15.0
2388,48.0,44.0,20.0,29.0,11.0,27.0,15.0
2389,48.0,44.0,20.0,29.0,11.0,27.0,15.0
2446,48.0,14.0,20.0,29.0,11.0,27.0,15.0
2544,48.0,14.0,20.0,29.0,11.0,27.0,15.0
2967,48.0,14.0,20.0,22.0,11.0,27.0,15.0
2984,48.0,14.0,20.0,22.0,13.0,27.0,15.0
3037,27.0,4.0,18.0,21.0,13.0,27.0,15.0
3042,27.0,4.0,49.0,21.0,13.0,27.0,15.0
3450,27.0,4.0,49.0,21.0,13.0,27.0,15.0
3465,27.0,4.0,49.0,17.0,13.0,27.0,15.0
3506,27.0,4.0,49.0,17.0,13.0,27.0,15.0
3608,27.0,4.0,49.0,17.0,13.0,27.0,15.0
3637,27.0,4.0,49.0,16.0,13.0,27.0,15.0
3867,27.0,4.0,49.0,16.0,13.0,27.0,15.0
3886,0.0,3.0,40.0,16.0,7.0,27.0,15.0
2112,5.0,11.0,40.0,16.0,7.0,29.0,15.0
3231,9.0,11.0,27.0,16.0,7.0,38.0,15.0
9857,21.0,18.0,27.0,16.0,7.0,39.0,15.0
6372,22.0,18.0,23.0,16.0,8.0,41.0,15.0
9054,24.0,23.0,23.0,16.0,8.0,44.0,15.0
5398,24.0,23.0,53.0,16.0,32.0,45.0,15.0
5405,24.0,23.0,53.0,9.0,32.0,45.0,15.0
5555,24.0,23.0,53.0,9.0,32.0,45.0,15.0
5558,24.0,23.0,53.0,8.0,32.0,45.0,15.0
5597,25.0,23.0,53.0,8.0,32.0,45.0,15.0
5669,25.0,23.0,53.0,6.0,32.0,45.0,15.0
5709,36.0,13.0,53.0,2.0,32.0,45.0,15.0
5756,36.0,13.0,0.0,2.0,32.0,45.0,15.0
7998,36.0,13.0,10.0,16.0,32.0,47.0,15.0
452,36.0,13.0,28.0,16.0,32.0,50.0,15.0
515,36.0,13.0,28.0,16.0,32.0,50.0,15.0
613,36.0,13.0,28.0,16.0,31.0,50.0,15.0
639,36.0,6.0,28.0,16.0,31.0,50.0,15.0
645,23.0,6.0,28.0,16.0,31.0,50.0,15.0
710,23.0,3.0,28.0,16.0,24.0,50.0,15.0
712,23.0,3.0,28.0,16.0,5.0,51.0,15.0
990,23.0,24.0,9.0,16.0,5.0,51.0,15.0
2965,9.0,24.0,4.0,32.0,5.0,52.0,15.0
3000,13.0,24.0,4.0,32.0,10.0,52.0,15.0
3179,13.0,24.0,4.0,32.0,10.0,52.0,15.0
3187,13.0,24.0,4.0,32.0,10.0,52.0,15.0
3304,13.0,24.0,4.0,32.0,20.0,52.0,15.0
4123,33.0,24.0,7.0,32.0,20.0,52.0,15.0
4148,33.0,9.0,7.0,32.0,20.0,52.0,15.0
4170,33.0,9.0,7.0,32.0,20.0,52.0,15.0
1878,33.0,15.0,8.0,32.0,20.0,54.0,15.0
7837,33.0,19.0,14.0,32.0,20.0,55.0,15.0
7883,33.0,19.0,14.0,32.0,20.0,55.0,15.0
7899,33.0,19.0,14.0,15.0,9.0,55.0,15.0
7909,33.0,19.0,14.0,15.0,9.0,55.0,15.0
7946,33.0,19.0,14.0,15.0,9.0,55.0,15.0
8030,24.0,19.0,14.0,15.0,9.0,55.0,15.0
8067,24.0,24.0,14.0,15.0,5.0,55.0,15.0
8136,24.0,24.0,2.0,15.0,5.0,55.0,15.0
8241,24.0,25.0,2.0,15.0,5.0,55.0,15.0
8506,24.0,25.0,21.0,15.0,5.0,55.0,15.0
8640,24.0,25.0,27.0,15.0,4.0,55.0,15.0
8657,24.0,25.0,36.0,15.0,4.0,55.0,15.0
8770,24.0,25.0,37.0,4.0,12.0,55.0,15.0
8858,8.0,25.0,37.0,4.0,12.0,55.0,15.0
9038,8.0,25.0,37.0,6.0,12.0,55.0,15.0
9062,23.0,8.0,37.0,6.0,19.0,55.0,15.0
3958,23.0,5.0,37.0,16.0,19.0,56.0,15.0
3639,24.0,5.0,37.0,16.0,19.0,56.0,15.0
3647,24.0,5.0,37.0,16.0,19.0,56.0,15.0
3652,24.0,5.0,20.0,16.0,19.0,56.0,15.0
3687,24.0,5.0,20.0,16.0,19.0,56.0,15.0
3758,24.0,5.0,20.0,16.0,19.0,56.0,15.0
3856,24.0,3.0,20.0,16.0,1.0,56.0,15.0
3989,24.0,2.0,8.0,2.0,0.0,0.0,14.0
4070,24.0,14.0,8.0,12.0,18.0,0.0,14.0
5783,24.0,23.0,8.0,12.0,19.0,0.0,14.0
3772,24.0,34.0,34.0,12.0,19.0,1.0,14.0
3905,10.0,34.0,34.0,12.0,26.0,1.0,14.0
1077,10.0,34.0,34.0,12.0,29.0,2.0,14.0
1114,10.0,34.0,34.0,12.0,29.0,2.0,14.0
1124,10.0,34.0,34.0,30.0,29.0,2.0,14.0
1137,9.0,34.0,34.0,30.0,29.0,2.0,14.0
1166,11.0,34.0,34.0,30.0,29.0,2.0,14.0
1319,11.0,34.0,34.0,30.0,29.0,2.0,14.0
1320,28.0,5.0,28.0,30.0,29.0,2.0,14.0
746,28.0,5.0,28.0,30.0,29.0,5.0,14.0
901,28.0,5.0,33.0,30.0,20.0,5.0,14.0
935,28.0,5.0,33.0,30.0,20.0,5.0,14.0
977,28.0,5.0,33.0,30.0,20.0,5.0,14.0
1029,28.0,5.0,33.0,30.0,20.0,5.0,14.0
1074,28.0,5.0,33.0,30.0,20.0,5.0,14.0
1174,17.0,3.0,33.0,17.0,3.0,5.0,14.0
1279,17.0,28.0,33.0,17.0,3.0,5.0,14.0
6484,17.0,28.0,33.0,17.0,15.0,5.0,14.0
6513,17.0,28.0,30.0,17.0,15.0,5.0,14.0
6650,17.0,28.0,30.0,17.0,15.0,5.0,14.0
6722,17.0,28.0,30.0,17.0,18.0,5.0,14.0
6736,17.0,28.0,30.0,3.0,18.0,5.0,14.0
6745,17.0,28.0,30.0,3.0,18.0,5.0,14.0
6895,9.0,1.0,17.0,2.0,18.0,5.0,14.0
7255,9.0,1.0,7.0,6.0,18.0,5.0,14.0
2983,9.0,3.0,14.0,6.0,18.0,6.0,14.0
3076,9.0,3.0,14.0,6.0,18.0,6.0,14.0
3109,9.0,3.0,14.0,6.0,16.0,6.0,14.0
3154,9.0,25.0,14.0,6.0,16.0,6.0,14.0
3516,9.0,25.0,14.0,6.0,16.0,6.0,14.0
468,9.0,25.0,14.0,37.0,16.0,7.0,14.0
545,9.0,25.0,22.0,37.0,2.0,7.0,14.0
550,9.0,25.0,22.0,37.0,2.0,7.0,14.0
4084,50.0,25.0,22.0,37.0,18.0,8.0,14.0
4166,50.0,25.0,22.0,37.0,18.0,8.0,14.0
4207,50.0,25.0,22.0,37.0,18.0,8.0,14.0
4320,50.0,17.0,22.0,37.0,18.0,8.0,14.0
7156,50.0,17.0,22.0,23.0,21.0,9.0,14.0
7179,50.0,17.0,22.0,23.0,21.0,9.0,14.0
7195,50.0,17.0,6.0,12.0,21.0,9.0,14.0
3767,40.0,17.0,6.0,18.0,24.0,10.0,14.0
3975,40.0,17.0,6.0,18.0,24.0,10.0,14.0
4167,40.0,17.0,6.0,18.0,24.0,10.0,14.0
4242,15.0,1.0,2.0,18.0,24.0,10.0,14.0
4330,51.0,1.0,2.0,18.0,41.0,10.0,14.0
4349,51.0,3.0,2.0,18.0,55.0,10.0,14.0
4378,51.0,3.0,26.0,18.0,55.0,10.0,14.0
4500,51.0,3.0,26.0,18.0,55.0,10.0,14.0
7225,51.0,26.0,26.0,21.0,55.0,12.0,14.0
600,51.0,26.0,26.0,21.0,55.0,14.0,14.0
721,51.0,26.0,26.0,21.0,55.0,14.0,14.0
1340,51.0,26.0,26.0,41.0,55.0,14.0,14.0
1355,51.0,26.0,26.0,41.0,46.0,14.0,14.0
7170,30.0,26.0,26.0,41.0,46.0,16.0,14.0
7250,30.0,26.0,12.0,41.0,46.0,16.0,14.0
7315,30.0,18.0,12.0,41.0,19.0,16.0,14.0
7431,30.0,18.0,12.0,41.0,19.0,16.0,14.0
7543,30.0,12.0,12.0,41.0,19.0,16.0,14.0
7605,30.0,12.0,12.0,24.0,19.0,16.0,14.0
3703,18.0,59.0,6.0,13.0,18.0,17.0,14.0
3756,8.0,59.0,6.0,13.0,2.0,17.0,14.0
3876,8.0,59.0,6.0,13.0,9.0,17.0,14.0
3986,8.0,59.0,6.0,13.0,19.0,17.0,14.0
4146,8.0,59.0,3.0,13.0,19.0,17.0,14.0
9607,9.0,59.0,5.0,20.0,19.0,17.0,14.0
9618,9.0,59.0,5.0,20.0,19.0,17.0,14.0
9737,9.0,59.0,5.0,20.0,19.0,17.0,14.0
9744,9.0,59.0,5.0,20.0,19.0,17.0,14.0
376,9.0,59.0,5.0,20.0,19.0,17.0,14.0
418,9.0,26.0,5.0,20.0,16.0,17.0,14.0
427,9.0,26.0,5.0,20.0,14.0,17.0,14.0
5292,9.0,26.0,5.0,20.0,14.0,18.0,14.0
5573,9.0,26.0,4.0,20.0,14.0,18.0,14.0
6277,9.0,26.0,4.0,20.0,14.0,18.0,14.0
6398,7.0,26.0,4.0,20.0,14.0,18.0,14.0
6402,7.0,26.0,4.0,20.0,14.0,18.0,14.0
6415,7.0,26.0,4.0,20.0,14.0,18.0,14.0
7275,5.0,16.0,7.0,4.0,18.0,18.0,14.0
1330,5.0,16.0,8.0,16.0,18.0,19.0,14.0
1734,10.0,16.0,8.0,16.0,18.0,19.0,14.0
1741,10.0,16.0,8.0,16.0,29.0,19.0,14.0
8329,23.0,22.0,8.0,16.0,29.0,20.0,14.0
8338,23.0,22.0,13.0,18.0,29.0,20.0,14.0
8421,23.0,22.0,13.0,31.0,29.0,20.0,14.0
8492,23.0,22.0,13.0,31.0,29.0,20.0,14.0
8581,27.0,22.0,13.0,31.0,29.0,20.0,14.0
8663,27.0,22.0,13.0,31.0,29.0,20.0,14.0
8729,27.0,22.0,13.0,31.0,6.0,20.0,14.0
8739,27.0,22.0,13.0,31.0,6.0,20.0,14.0
716,27.0,37.0,17.0,31.0,14.0,21.0,14.0
818,27.0,37.0,17.0,28.0,14.0,21.0,14.0
1012,27.0,37.0,17.0,28.0,14.0,21.0,14.0
7721,15.0,37.0,18.0,21.0,14.0,23.0,14.0
7740,15.0,37.0,18.0,21.0,14.0,23.0,14.0
9276,15.0,37.0,18.0,21.0,14.0,23.0,14.0
1011,17.0,37.0,40.0,17.0,14.0,25.0,14.0
1152,17.0,26.0,40.0,17.0,14.0,25.0,14.0
1159,17.0,26.0,40.0,17.0,14.0,25.0,14.0
1186,17.0,14.0,40.0,17.0,9.0,25.0,14.0
1195,17.0,14.0,40.0,17.0,9.0,25.0,14.0
1233,17.0,11.0,40.0,17.0,9.0,25.0,14.0
1288,17.0,11.0,40.0,17.0,1.0,25.0,14.0
1389,17.0,11.0,40.0,17.0,1.0,25.0,14.0
1604,17.0,11.0,40.0,17.0,1.0,25.0,14.0
1690,4.0,11.0,40.0,17.0,1.0,25.0,14.0
1761,0.0,11.0,14.0,13.0,0.0,25.0,14.0
862,3.0,11.0,14.0,13.0,17.0,25.0,14.0
938,3.0,11.0,10.0,13.0,18.0,25.0,14.0
945,3.0,6.0,10.0,13.0,18.0,26.0,14.0
6610,18.0,6.0,10.0,27.0,18.0,31.0,14.0
6657,18.0,6.0,10.0,27.0,18.0,31.0,14.0
6874,18.0,6.0,10.0,27.0,26.0,31.0,14.0
7030,18.0,4.0,16.0,27.0,26.0,31.0,14.0
7083,18.0,4.0,16.0,27.0,26.0,31.0,14.0
7165,18.0,4.0,16.0,27.0,26.0,31.0,14.0
7340,18.0,4.0,16.0,27.0,26.0,31.0,14.0
1462,9.0,5.0,19.0,27.0,26.0,34.0,14.0
8272,9.0,5.0,19.0,27.0,26.0,34.0,14.0
8321,9.0,5.0,19.0,10.0,19.0,34.0,14.0
8486,9.0,5.0,19.0,10.0,19.0,34.0,14.0
8498,9.0,5.0,19.0,10.0,19.0,34.0,14.0
8649,9.0,5.0,19.0,11.0,19.0,34.0,14.0
7851,9.0,6.0,19.0,11.0,19.0,35.0,14.0
8145,3.0,6.0,3.0,11.0,4.0,35.0,14.0
8289,3.0,6.0,3.0,11.0,4.0,35.0,14.0
8520,3.0,6.0,3.0,11.0,4.0,35.0,14.0
8612,3.0,6.0,3.0,27.0,4.0,35.0,14.0
8748,3.0,9.0,3.0,27.0,4.0,35.0,14.0
7580,35.0,9.0,11.0,27.0,2.0,39.0,14.0
7629,35.0,9.0,11.0,27.0,5.0,39.0,14.0
7687,35.0,9.0,11.0,27.0,32.0,39.0,14.0
8117,35.0,15.0,11.0,27.0,32.0,43.0,14.0
8396,35.0,15.0,11.0,27.0,32.0,43.0,14.0
8399,35.0,15.0,11.0,27.0,32.0,43.0,14.0
8419,35.0,15.0,11.0,22.0,32.0,43.0,14.0
