,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10073,70,26,5,45,90,67,98,52,84,66,15,23,46,9,85,24,47,52,23,63
10074,96,18,81,32,99,50,11,5,49,37,73,2,6,88,29,11,47,15,88,26
5082,74,66,18,97,59,99,42,77,22,26,31,78,1,87,1,40,47,14,86,14
5543,66,99,87,42,62,99,38,91,4,57,86,90,61,77,32,1,47,17,49,34
4783,24,9,60,88,11,39,18,79,46,47,57,75,86,66,86,25,47,33,74,95
4949,72,11,64,94,23,20,50,66,31,43,70,25,42,68,86,11,48,4,62,30
10246,47,48,8,43,86,59,5,62,15,79,99,0,55,4,44,50,48,71,52,33
10253,35,58,29,82,92,93,48,77,53,90,53,67,33,45,75,54,48,95,87,97
5016,27,21,97,22,68,70,92,21,89,32,22,66,47,92,86,1,48,44,29,71
5306,66,25,44,98,13,94,36,52,21,59,12,39,26,63,82,14,49,20,48,26
5522,72,37,64,15,73,43,83,54,10,84,41,34,55,54,39,73,49,36,69,2
4857,72,94,57,76,3,37,17,74,15,64,89,74,39,5,18,75,49,42,30,5
10266,38,63,93,71,95,28,21,73,16,95,19,10,37,94,41,40,49,50,44,6
5510,8,37,42,59,97,79,81,11,13,40,47,60,64,8,82,85,49,12,9,86
10263,62,85,30,6,10,14,23,56,56,37,93,49,32,27,18,72,49,44,35,42
10158,66,77,28,15,64,8,83,66,50,98,81,66,60,13,37,97,49,20,45,35
10124,55,61,96,80,86,44,17,58,8,54,63,5,55,73,70,43,49,63,87,50
10161,91,66,3,90,6,60,5,39,60,90,20,24,71,68,23,68,50,87,67,8
4843,19,61,67,73,3,5,91,56,14,73,60,23,41,21,51,74,50,2,86,35
10279,84,35,80,10,99,43,27,72,82,23,92,16,64,35,71,94,50,0,32,32
5276,66,27,94,27,75,59,69,63,28,63,89,91,23,6,64,11,50,32,45,89
10127,19,57,30,21,89,75,82,38,78,23,18,1,23,47,84,26,50,46,97,51
5545,4,64,51,7,24,26,75,15,92,8,91,85,11,68,7,99,50,3,19,92
5020,5,99,25,66,54,63,18,13,22,55,75,78,44,79,59,78,51,40,85,81
4801,40,63,56,50,68,61,47,81,58,44,60,23,24,6,41,21,51,49,88,37
5376,94,4,24,98,64,56,12,78,13,72,26,91,42,76,59,2,51,13,36,41
4858,30,57,64,53,49,46,46,99,56,57,99,21,25,46,33,29,51,35,82,89
5432,88,72,6,5,70,69,15,65,89,54,92,90,22,21,70,22,52,5,3,20
10035,6,73,98,8,99,61,66,4,89,35,12,48,43,70,14,32,52,39,55,94
5213,33,86,73,5,69,65,85,19,72,54,58,49,92,74,50,52,52,23,84,75
10211,58,54,87,80,74,50,16,99,76,38,30,98,9,53,93,0,52,32,93,16
5147,69,65,5,20,96,5,78,69,18,93,27,81,36,55,89,93,52,29,29,70
10198,23,95,6,33,34,10,21,61,29,72,75,30,82,74,28,97,52,32,33,33
10297,17,65,8,11,3,13,50,13,6,74,14,96,5,47,23,1,53,59,29,9
5338,51,51,34,51,45,23,25,58,69,12,17,21,58,39,67,98,53,11,18,75
5102,84,70,97,37,93,90,34,42,25,93,69,90,66,62,84,3,53,52,93,11
4892,6,95,76,32,39,84,18,69,70,27,9,81,48,68,26,59,53,37,42,49
5212,6,58,78,24,79,4,14,10,40,75,36,17,41,49,18,13,53,26,67,23
5179,7,45,78,72,41,24,38,51,90,34,55,9,34,68,21,41,53,54,49,3
10218,75,52,9,81,37,43,3,8,26,17,93,46,36,87,82,31,53,42,49,71
4995,23,35,13,33,32,25,44,7,64,60,4,7,57,7,92,54,53,22,68,36
10006,93,7,55,7,57,55,86,26,83,7,6,81,38,17,46,9,53,36,85,47
10143,85,4,4,41,19,29,52,17,52,94,12,47,20,20,40,74,53,58,29,3
10078,7,32,19,52,51,17,81,67,27,19,59,57,88,12,4,83,54,5,78,64
5384,35,84,9,19,19,25,30,86,42,31,64,14,32,62,53,15,54,9,37,46
5259,50,17,43,40,93,41,69,19,84,96,4,58,22,53,76,36,54,20,21,16
4846,12,90,48,21,33,20,13,62,64,82,40,94,85,1,84,95,54,3,49,41
5097,31,57,93,56,27,70,55,44,84,43,79,32,93,5,50,83,54,18,43,24
4736,89,1,20,11,16,54,82,15,67,91,71,67,97,78,64,74,55,45,85,67
4784,57,32,27,67,49,97,17,5,33,6,49,79,25,14,70,63,55,52,31,76
10286,97,13,45,35,95,46,18,38,61,27,50,32,71,69,45,42,55,78,22,84
5226,9,18,47,90,75,50,3,11,8,55,8,45,33,64,55,1,55,38,92,42
5481,5,30,7,39,61,73,17,20,36,95,87,35,26,69,37,81,55,13,43,70
4919,66,80,50,36,9,74,18,69,83,62,89,5,6,91,81,26,55,8,44,96
5429,54,23,28,54,30,15,40,94,82,66,8,32,34,15,20,47,55,3,39,30
10222,4,85,63,21,20,99,3,36,24,44,78,57,65,8,64,7,55,88,95,51
10105,82,96,42,23,70,96,0,50,5,18,63,82,38,9,99,81,55,43,82,75
5128,62,99,44,26,17,80,87,81,32,75,28,58,77,24,23,14,56,4,38,5
10257,24,12,73,1,54,27,57,34,33,17,5,5,38,20,84,62,56,83,14,48
5430,4,80,5,37,25,61,20,32,53,52,11,37,25,56,11,74,56,7,0,11
5511,58,80,86,63,83,23,24,6,23,41,71,2,96,29,87,58,56,38,7,19
10156,78,95,45,34,54,32,22,7,62,21,31,36,40,77,24,40,57,10,65,86
10165,30,49,13,18,38,14,66,39,76,79,3,98,0,50,10,53,57,37,12,10
5079,14,27,48,15,50,4,1,29,19,55,88,15,42,28,66,65,57,46,51,78
10300,52,95,30,90,1,40,96,24,57,84,82,27,25,1,52,91,57,83,78,95
5344,3,9,74,6,19,36,21,97,63,98,9,57,66,28,48,47,57,30,71,72
5412,85,62,27,87,4,38,34,93,44,40,74,14,68,82,40,37,57,0,90,20
5092,45,33,80,70,73,44,27,62,12,65,81,99,98,36,18,63,57,20,47,51
10029,49,74,7,94,62,8,28,12,96,20,17,35,68,21,96,45,58,40,10,80
5135,75,90,72,11,59,34,66,92,99,22,91,17,51,53,63,7,58,43,2,11
5525,39,68,47,4,75,17,34,81,64,38,52,67,74,41,49,38,58,54,89,86
5456,69,37,17,63,46,91,51,91,86,81,58,27,7,63,86,68,58,23,6,59
10139,5,41,76,80,54,84,61,67,12,6,51,75,18,20,17,85,58,16,82,20
5011,51,47,96,27,7,87,85,60,61,34,18,41,0,8,31,25,58,6,98,30
10106,66,93,63,76,71,10,12,28,64,92,93,95,28,45,61,19,58,36,89,33
5499,44,98,13,9,69,62,95,18,83,64,76,23,36,36,68,58,58,4,81,28
5464,50,82,68,87,27,40,85,89,59,2,55,94,8,88,6,13,58,49,20,63
5468,3,27,72,23,10,75,10,47,32,93,3,62,80,75,59,63,58,41,56,62
10075,43,93,38,69,55,5,18,59,1,19,49,51,34,80,20,78,58,29,23,27
10258,65,25,10,8,48,64,87,54,68,53,30,57,54,85,12,21,58,75,85,85
5006,43,81,35,69,2,28,0,25,65,71,46,52,46,44,65,62,58,27,58,48
5382,3,48,68,1,80,22,52,46,13,4,87,59,43,41,97,87,59,26,13,30
10052,48,22,67,10,66,60,50,96,4,8,81,51,35,1,38,95,59,1,53,35
4847,87,40,95,55,58,65,40,77,37,54,11,59,14,97,64,11,59,48,9,47
10205,96,71,51,46,32,8,45,31,73,72,20,73,90,91,44,97,59,7,96,72
5366,41,8,24,66,65,0,76,83,55,33,88,1,84,95,6,88,59,21,23,21
10071,27,90,59,39,59,78,65,27,0,33,10,38,95,35,49,44,59,47,49,72
5540,48,93,72,22,44,87,24,58,22,86,20,85,25,70,95,31,59,14,65,35
10119,34,18,44,64,41,88,73,16,74,74,22,17,34,66,42,51,60,77,75,55
5253,56,77,37,54,34,46,22,37,82,16,26,2,83,63,68,7,60,27,42,78
5437,56,66,77,85,59,45,67,18,27,47,36,17,26,11,79,47,60,11,15,33
5440,94,33,15,46,53,18,55,37,99,72,94,46,55,12,49,21,60,0,75,17
10200,12,93,56,24,21,60,90,93,16,85,81,19,91,5,62,88,60,15,53,68
10144,18,10,60,66,28,46,7,33,81,57,41,26,10,42,85,22,60,81,62,53
5022,40,68,92,73,68,50,68,94,51,69,16,95,44,73,11,20,60,3,60,66
5420,75,96,52,17,17,68,9,95,86,26,61,91,84,58,66,91,61,14,32,94
10102,3,31,95,73,61,45,78,93,63,14,94,27,34,41,39,23,61,32,41,20
10275,68,11,96,53,43,20,62,39,61,55,6,21,10,94,21,93,61,2,77,97
5001,76,16,74,67,29,16,70,36,9,75,64,73,84,97,78,15,61,36,22,14
5021,6,81,3,92,64,55,66,89,86,34,47,28,14,95,7,33,61,3,44,3
5231,53,59,2,18,28,42,54,42,58,62,96,63,93,4,21,1,62,52,71,92
5063,58,67,0,65,57,13,38,98,24,21,74,16,12,90,93,30,62,17,59,63
10212,6,97,11,24,23,89,67,7,19,59,76,80,17,96,20,54,62,26,88,78
10155,55,25,61,1,70,56,3,44,58,32,85,79,51,79,63,48,62,66,46,78
4962,9,27,98,0,28,41,30,27,78,68,73,92,86,24,37,8,63,19,42,96
10295,78,18,25,56,0,75,8,19,20,29,53,0,2,17,55,23,63,34,50,2
10217,80,78,14,70,29,52,38,89,95,64,46,70,57,19,22,98,63,60,3,18
5203,49,46,86,29,68,26,91,99,62,16,47,10,5,7,76,41,63,21,70,65
4772,22,78,28,20,98,93,8,0,84,14,19,28,67,83,19,14,63,15,38,66
4885,4,11,95,11,11,46,41,74,35,63,44,45,68,97,59,64,63,37,98,25
5367,84,89,22,14,91,86,74,44,49,3,10,72,28,78,54,10,64,41,28,1
4906,78,42,69,50,10,80,87,18,49,9,20,46,8,90,84,59,64,21,75,67
5457,59,64,42,70,13,3,33,30,9,84,19,44,87,74,58,60,64,3,25,18
10175,75,63,16,68,15,30,11,77,4,68,60,30,91,80,27,19,64,76,14,97
5200,1,78,49,27,27,64,32,54,26,59,83,59,24,74,11,27,64,14,4,2
4854,14,25,4,62,42,52,98,0,67,17,19,78,35,88,82,86,64,53,80,8
10068,94,86,13,22,0,88,78,86,84,85,83,44,2,98,44,74,64,38,80,11
4835,32,1,86,45,2,85,78,93,69,54,60,77,42,26,46,75,65,49,85,39
5013,28,58,62,54,9,16,46,61,84,83,36,59,17,62,40,65,65,27,27,46
10159,78,18,79,26,48,20,93,24,98,27,17,75,10,64,79,83,65,53,15,56
4851,87,44,29,99,93,49,89,44,27,1,10,51,56,80,86,60,65,39,62,27
5120,72,56,48,29,97,35,74,84,25,34,24,75,82,36,61,85,66,54,39,71
10180,83,65,22,84,7,98,90,84,30,64,98,62,37,69,53,86,66,86,55,26
10137,67,89,43,7,57,9,97,29,57,15,51,53,52,1,80,93,66,4,26,16
4817,57,77,95,74,71,37,47,54,37,87,60,60,14,28,57,12,66,4,88,39
10070,9,74,81,7,90,17,42,30,99,34,10,63,51,72,61,64,66,49,69,75
5483,84,68,13,69,91,41,22,63,64,99,72,41,26,13,19,68,66,10,81,8
5093,39,30,14,40,83,33,47,95,37,57,37,87,50,51,32,69,67,1,85,18
5105,62,59,52,1,79,34,68,44,83,64,61,35,78,96,25,97,67,13,57,44
4782,69,61,54,75,58,70,18,90,42,4,93,83,22,44,2,68,67,30,41,37
5145,83,38,4,16,35,49,54,87,60,5,89,53,91,70,6,85,67,50,48,85
4977,51,62,13,15,41,17,66,82,20,53,99,8,55,89,47,7,68,6,10,60
5209,97,28,3,14,48,47,14,74,14,45,16,10,63,36,4,82,68,26,32,75
10150,33,76,55,21,15,98,32,90,16,88,46,52,86,18,32,47,68,18,99,57
5196,54,41,77,24,31,93,54,67,75,44,24,29,81,93,41,6,68,43,80,37
10121,68,16,88,3,40,76,19,17,10,51,82,90,77,49,88,94,68,92,24,23
4952,4,10,90,34,93,13,50,30,26,32,23,92,37,44,61,13,68,23,71,55
10268,49,15,30,39,47,98,37,93,20,71,79,85,84,78,40,6,68,35,85,16
5425,4,28,79,53,73,94,23,64,52,49,13,86,31,74,2,94,68,48,17,91
10093,46,10,49,54,28,24,3,69,65,65,52,82,82,7,69,76,68,46,72,7
10019,14,50,30,65,83,90,62,89,11,81,14,4,73,5,37,13,69,1,43,69
10289,79,71,27,49,91,15,36,36,99,89,38,93,85,53,42,19,69,41,33,39
10278,81,71,19,46,4,68,4,29,58,37,76,55,29,15,23,99,69,38,21,33
10131,56,38,15,24,86,40,39,5,78,83,30,92,41,62,67,25,69,81,69,6
10173,17,22,7,58,84,14,39,8,75,29,52,82,54,19,33,72,69,48,46,92
4793,60,55,7,14,98,91,94,60,54,66,85,86,49,48,39,12,69,52,35,23
5170,4,70,84,75,68,36,8,15,67,98,96,38,67,84,25,67,69,52,37,1
4969,13,20,77,45,1,42,39,78,93,5,3,66,72,65,68,49,69,3,29,26
10049,96,90,33,96,28,13,3,57,65,9,62,24,48,45,42,51,70,31,44,28
10271,31,55,17,70,91,28,47,29,56,24,7,77,36,25,17,23,70,9,74,43
5493,46,83,63,27,62,47,46,82,13,5,30,58,16,23,52,36,70,34,87,95
10007,79,53,1,94,97,63,92,15,70,76,67,90,45,74,81,96,70,53,17,36
4848,45,86,30,96,7,77,25,48,74,8,89,67,21,40,19,79,70,44,45,52
4833,99,79,4,17,79,58,52,44,75,42,73,49,77,44,99,40,70,40,69,54
5486,32,29,48,13,62,91,79,16,10,66,85,97,82,40,96,44,70,46,84,23
10025,72,35,34,62,84,25,37,41,28,77,68,33,6,2,3,87,70,7,31,26
5127,34,80,38,75,14,82,76,61,63,29,33,86,58,23,50,32,70,23,18,74
10265,14,63,65,20,19,17,70,3,64,13,78,14,36,76,94,19,71,92,85,53
5103,22,46,94,1,64,1,49,18,36,32,7,34,97,59,88,95,71,16,24,44
5034,43,27,4,61,75,86,48,89,58,21,22,26,42,52,65,5,71,3,43,33
5202,55,81,99,13,43,99,15,14,33,37,62,89,52,40,51,69,71,1,64,23
5268,1,53,88,21,56,27,88,2,16,65,91,81,65,88,39,79,71,11,50,71
10132,44,55,73,73,26,90,45,34,50,3,78,0,51,26,44,14,71,57,47,14
4815,99,83,97,25,9,76,44,11,38,62,73,3,14,89,4,97,72,2,75,13
4954,2,86,44,52,85,29,0,67,72,77,3,50,59,49,48,2,72,25,86,20
4761,59,88,94,95,62,45,2,67,57,25,6,29,29,74,81,81,72,5,21,34
4971,76,28,15,69,3,95,56,52,70,40,76,16,93,42,40,74,72,31,2,44
5394,48,97,84,63,36,47,37,20,17,99,65,8,98,84,21,57,72,1,83,81
4931,23,20,49,72,52,64,12,5,47,12,23,96,59,55,77,73,72,50,76,51
5030,99,62,30,79,57,5,86,85,57,0,57,53,71,52,62,29,72,42,83,95
4979,55,83,98,32,36,48,87,0,37,94,62,46,69,16,56,94,72,24,86,54
10031,23,99,79,47,26,37,85,72,82,83,64,8,88,93,47,33,73,7,85,78
5044,49,12,42,30,5,86,1,65,32,23,97,51,14,73,62,25,73,23,39,79
10104,80,89,80,59,74,33,14,34,64,49,38,87,41,56,94,20,73,30,88,44
10065,64,23,19,61,88,49,99,34,30,35,36,87,81,82,12,84,73,41,23,14
10226,12,5,78,82,64,34,4,36,39,31,40,51,62,72,64,34,73,69,10,5
5222,55,2,7,41,4,36,97,13,28,92,69,72,13,82,86,87,74,10,68,61
5305,21,88,0,28,88,45,68,47,98,85,25,2,32,38,45,7,74,39,34,39
10000,35,44,45,67,7,53,22,62,19,2,86,69,31,58,40,45,74,0,51,73
10291,3,33,88,0,75,75,62,35,76,0,81,22,16,50,85,31,74,99,8,25
5175,0,12,56,38,87,88,41,18,46,72,89,84,15,53,67,77,74,18,28,32
10172,20,1,50,24,44,99,98,16,58,37,32,3,2,57,21,71,74,14,48,86
5049,47,76,67,46,99,23,8,24,31,59,60,78,98,29,74,56,75,16,56,79
5227,61,28,57,75,51,57,57,45,26,92,34,6,60,5,41,28,75,12,67,2
10283,0,95,9,0,59,51,0,48,2,5,98,51,74,71,51,88,75,97,62,32
5050,87,89,66,1,23,88,87,45,4,53,29,83,93,48,57,93,75,7,75,14
4867,14,81,34,66,79,60,54,47,34,75,44,70,77,36,19,81,75,22,3,7
4744,14,89,86,90,45,93,16,59,72,59,33,84,11,19,92,18,75,44,10,22
5232,92,8,98,79,92,93,40,51,61,14,97,87,83,19,86,88,75,48,96,92
5375,30,58,4,38,13,43,16,15,60,39,72,59,95,70,57,31,76,0,38,54
4923,26,59,48,42,20,68,54,73,81,45,78,68,48,84,61,30,76,29,27,7
5095,50,71,42,65,7,82,47,87,42,61,32,80,73,30,31,71,76,21,52,9
10135,67,85,12,87,10,30,14,46,49,55,14,84,38,84,11,76,76,49,92,62
10086,23,4,28,12,15,93,53,28,38,46,78,18,4,92,23,33,76,30,37,0
4829,44,13,4,42,92,9,60,62,61,15,80,84,1,68,66,86,76,3,31,76
5490,36,80,78,98,35,8,22,5,80,6,5,21,16,45,85,91,77,39,97,65
10281,72,86,20,98,66,28,54,83,36,11,78,24,19,61,44,76,77,95,61,9
10039,87,32,83,19,61,59,91,52,99,56,79,69,0,18,59,73,77,20,4,67
5330,23,57,11,76,81,82,15,99,14,44,14,79,31,72,85,69,77,14,73,67
10221,86,61,22,14,40,53,89,64,15,74,83,77,41,58,56,95,77,49,83,2
10238,71,16,7,44,76,53,10,93,20,86,9,0,32,80,13,3,77,81,50,7
10128,10,2,13,84,57,53,82,43,95,1,82,17,12,76,51,50,77,41,9,39
5248,96,51,52,85,41,23,63,23,90,20,21,29,59,65,17,38,77,25,43,96
10193,29,34,46,75,2,22,57,68,90,41,78,41,81,36,19,27,78,81,54,90
10262,34,98,23,58,74,92,8,36,92,55,95,24,81,94,17,77,78,18,42,42
4887,83,19,81,47,53,37,44,84,41,11,81,13,63,41,80,75,78,36,60,15
10185,59,75,89,52,71,82,55,92,2,43,4,36,85,17,48,37,78,81,46,2
5286,83,33,61,61,42,33,46,30,62,42,52,19,60,38,74,77,78,8,10,8
5398,23,10,14,99,36,21,81,44,21,33,80,86,15,6,46,39,78,24,23,95
4914,11,78,65,0,61,60,76,24,84,38,16,3,4,19,86,80,79,11,87,2
10251,72,81,22,45,67,35,42,26,80,86,59,9,49,52,55,38,79,81,44,20
10136,66,67,42,62,43,8,34,0,54,69,25,7,60,54,52,47,79,66,93,78
10296,9,1,91,27,88,64,42,95,69,57,88,52,35,56,34,25,79,69,40,37
5069,91,1,33,4,12,15,71,63,30,98,83,99,42,96,81,65,79,24,56,96
4927,44,55,45,53,9,70,74,82,6,37,98,49,25,42,24,89,79,1,74,75
5189,38,87,97,81,57,77,47,54,93,23,91,43,60,14,95,1,79,44,13,53
10250,79,48,63,4,19,14,68,29,87,6,96,16,33,99,3,11,79,91,42,11
5122,74,2,65,16,55,32,13,97,26,73,57,51,98,83,40,17,80,17,39,18
10032,39,62,49,30,73,29,32,86,19,44,31,40,91,38,7,51,80,2,22,58
4804,94,79,35,30,69,64,15,55,49,78,8,31,40,16,0,25,80,24,49,43
5042,88,1,17,11,74,49,97,86,84,19,36,70,56,70,10,21,80,21,70,57
5218,52,12,55,15,28,19,73,95,97,83,56,1,74,26,99,86,80,5,44,99
5061,69,37,69,22,7,58,34,54,41,21,25,11,49,38,2,97,80,15,87,84
10046,16,43,85,27,52,76,47,26,25,46,7,34,96,57,7,41,80,6,41,86
5281,61,3,99,57,56,38,43,43,37,3,43,46,99,68,30,79,80,13,84,39
5168,10,97,60,27,12,94,61,79,53,54,18,14,28,92,68,73,81,40,59,59
10021,30,54,6,44,41,46,5,38,91,71,79,83,97,24,26,12,81,14,70,5
10277,43,30,65,94,30,38,19,63,28,78,96,55,64,62,19,72,81,80,55,68
5133,60,42,36,3,67,26,11,59,38,8,82,98,82,56,20,38,81,43,60,99
5485,47,95,87,47,66,0,60,67,36,15,66,91,61,47,72,19,81,42,39,3
4913,74,97,1,21,0,69,38,35,47,28,87,63,36,17,43,61,81,44,40,19
10284,24,4,23,48,90,82,69,14,41,1,20,44,1,6,63,40,81,26,13,62
4845,92,14,34,39,47,59,92,58,83,52,39,64,42,84,62,46,81,21,81,26
5401,74,50,32,9,41,1,91,51,47,23,19,62,19,76,72,97,81,5,23,74
5087,42,0,63,89,4,83,34,69,13,44,50,76,88,8,65,84,82,7,70,23
10216,67,40,72,20,53,44,31,91,96,31,43,66,89,43,41,5,82,29,49,41
10149,36,41,65,93,80,42,24,33,18,77,74,53,45,15,60,93,82,60,78,63
4891,44,20,27,19,78,50,74,44,90,70,65,39,83,7,49,12,82,25,22,42
5219,75,79,72,56,53,22,29,64,3,19,9,94,40,62,95,29,82,21,76,93
10219,67,56,83,14,25,42,78,9,42,82,35,41,71,96,3,70,82,73,30,56
10280,11,61,26,16,63,5,44,75,72,36,36,18,8,92,71,18,83,86,21,55
4987,10,28,2,6,61,86,29,51,28,49,52,67,96,27,25,1,83,14,79,59
10245,62,72,61,63,80,65,20,79,67,80,18,97,77,66,34,36,83,9,98,35
4856,56,59,69,54,5,27,93,15,75,17,42,40,6,22,26,57,83,18,56,96
5285,24,41,30,56,30,79,19,5,32,59,28,14,14,71,1,16,83,52,0,91
4937,3,41,32,32,76,22,54,56,13,1,51,7,0,43,92,71,83,55,44,20
5297,82,99,9,67,4,24,24,42,88,73,77,24,81,73,12,1,84,2,65,28
5099,86,70,7,92,21,53,14,59,83,28,55,92,23,65,51,63,84,12,12,2
10117,47,96,81,93,89,1,76,86,0,41,41,77,64,19,48,62,84,14,43,7
4840,44,23,45,74,21,24,18,88,21,61,31,66,1,45,77,1,84,44,37,90
4810,58,88,52,69,93,48,73,23,61,76,65,95,1,34,27,18,84,48,10,69
10214,50,93,37,84,98,14,75,74,47,92,82,36,57,88,64,17,84,55,64,15
5272,85,94,20,36,42,92,61,50,28,66,90,38,61,23,42,3,84,51,16,15
5025,21,22,0,23,43,62,21,19,12,56,86,82,67,14,79,43,84,45,15,12
10182,51,40,2,94,2,24,49,35,15,1,34,99,96,20,29,4,85,33,53,84
5391,1,2,1,83,79,23,20,70,44,51,98,27,70,51,33,42,85,53,82,6
5051,87,29,93,42,93,20,2,48,67,81,42,33,40,65,52,67,85,7,4,57
5158,77,27,73,67,5,17,98,46,94,33,61,51,55,20,85,3,85,28,47,20
5236,86,54,22,41,61,32,86,35,2,10,73,8,22,54,69,54,85,28,92,2
4836,78,76,50,60,49,79,87,35,82,5,71,31,53,30,8,90,85,14,38,24
10181,48,56,39,69,74,71,38,85,77,98,32,95,44,54,91,31,85,31,17,46
10110,19,52,88,67,79,35,16,68,1,29,12,96,83,60,10,45,85,22,50,11
10163,75,84,31,28,96,51,5,26,30,59,57,47,61,54,67,12,85,84,64,72
10157,0,11,26,31,66,17,78,60,67,12,93,6,11,98,96,66,85,36,5,30
10022,77,15,85,15,80,28,23,51,82,84,47,40,53,59,93,55,86,38,57,17
5284,62,42,47,48,0,88,35,92,93,88,41,42,83,57,81,36,86,51,2,35
5506,25,54,56,86,85,81,85,83,50,13,69,83,32,12,23,50,86,29,32,7
10255,14,85,41,62,52,66,84,50,42,17,86,64,68,49,34,60,86,16,34,85
5258,25,50,90,62,54,69,54,63,99,33,8,5,67,35,29,39,86,16,24,84
4890,56,65,56,63,71,93,14,67,92,14,90,39,60,52,22,99,86,28,49,10
4900,61,34,25,40,14,67,0,42,78,27,11,83,48,42,87,21,86,17,11,0
4930,1,81,73,8,25,15,18,63,61,55,40,14,98,64,40,71,86,32,20,68
5392,72,60,80,75,32,73,91,43,17,1,2,7,0,63,45,41,86,22,67,23
10202,49,39,73,64,24,49,53,76,59,24,98,62,65,74,56,60,87,73,6,93
5538,10,19,35,63,78,11,37,63,7,37,87,84,16,45,97,93,87,2,8,79
5311,27,49,96,52,2,62,74,88,49,38,96,12,13,37,52,93,87,0,97,1
5431,49,69,86,50,62,56,58,73,30,7,13,10,69,92,94,27,87,40,87,41
5035,36,18,86,16,47,55,81,99,55,68,19,42,87,90,46,13,87,5,47,14
5520,74,51,34,9,61,26,61,33,63,86,3,74,43,60,24,83,87,54,99,3
5065,58,39,59,9,94,57,8,91,73,99,29,79,94,15,23,89,87,48,30,86
10168,96,37,3,29,66,44,33,44,22,57,68,33,72,16,41,90,87,46,40,80
10256,60,54,16,56,25,0,5,64,12,19,5,70,52,23,44,1,88,48,96,38
10267,51,76,72,69,59,44,85,59,89,1,81,85,46,0,78,55,88,47,1,20
5459,16,81,67,2,34,38,71,9,47,68,36,77,19,68,44,33,88,12,7,38
10140,9,77,58,32,63,92,74,90,53,50,17,77,22,43,78,15,88,40,32,10
5324,9,6,32,44,94,64,48,18,65,68,23,13,19,97,80,52,88,14,1,22
10111,38,86,87,36,56,9,62,30,89,52,81,92,60,56,17,69,88,82,2,11
5507,54,37,95,68,1,81,93,65,67,42,15,44,37,73,74,77,88,31,46,38
10242,87,29,31,21,89,77,62,75,1,41,40,16,53,1,71,99,89,41,46,93
5492,45,23,28,98,37,76,37,97,45,83,54,34,26,52,34,26,89,38,55,26
4994,10,15,21,26,68,53,78,97,39,83,10,66,85,86,42,2,89,15,28,14
10269,28,26,25,83,59,11,50,84,35,91,48,78,51,47,48,11,89,36,1,12
10274,53,62,16,71,37,0,33,2,51,54,89,21,75,50,16,20,89,90,35,54
5527,48,10,82,89,66,33,4,58,83,42,8,52,52,52,27,62,89,0,57,51
5036,70,73,21,33,97,80,76,93,41,29,87,1,35,80,45,73,89,47,17,73
5150,5,68,29,95,25,12,66,68,44,65,90,42,2,59,21,81,89,23,23,20
4915,77,72,70,74,19,65,28,94,12,39,0,75,92,27,24,55,90,20,0,96
5055,87,21,12,77,47,13,19,71,87,18,44,96,75,25,8,62,90,11,22,99
4859,91,20,54,69,6,99,46,4,51,65,72,70,5,58,56,80,91,11,11,28
4788,57,29,72,92,83,81,45,32,51,9,35,58,73,55,73,24,91,20,90,90
5241,66,41,39,64,62,96,2,35,28,4,27,3,93,38,19,38,91,22,58,5
4960,69,35,27,42,96,34,13,24,21,25,87,19,29,35,48,87,91,51,11,9
10292,69,72,47,47,93,75,49,16,11,0,4,21,89,71,73,39,91,27,62,33
5458,49,95,34,95,49,17,80,17,83,82,49,65,81,43,23,94,91,9,68,61
5508,68,5,75,60,30,33,13,71,39,68,54,38,2,65,70,91,92,34,36,10
5180,40,82,56,54,25,49,56,97,3,6,54,8,30,2,39,42,92,46,90,90
10294,88,55,90,34,85,8,27,70,19,31,61,59,24,96,4,35,92,73,21,42
10170,76,39,97,18,54,47,85,48,33,63,28,99,21,15,93,5,92,1,23,89
5386,86,30,58,25,70,76,52,97,5,94,45,49,44,45,45,18,92,41,85,96
10130,52,8,13,67,26,33,36,88,20,91,91,9,82,28,21,16,92,69,44,72
10129,5,63,97,32,37,41,79,30,66,74,51,25,68,4,7,0,92,31,81,59
4874,9,57,35,73,9,57,80,9,24,29,46,47,30,92,17,8,92,49,76,25
5350,58,58,73,16,90,2,96,55,53,18,93,20,55,84,4,25,92,19,99,51
10123,73,16,78,77,93,53,55,68,10,46,57,46,38,83,58,83,92,58,9,38
10151,63,36,87,18,6,58,76,55,99,67,20,5,85,97,20,32,93,75,3,23
5090,12,96,93,42,88,67,84,63,86,74,6,62,19,48,11,62,93,4,84,60
10138,86,58,27,7,33,9,3,39,10,63,67,35,40,41,65,82,93,21,60,28
4974,36,83,96,10,5,30,37,41,23,16,13,88,50,72,84,96,93,48,58,18
4792,97,80,44,58,29,3,37,29,64,33,38,37,86,84,9,87,93,50,77,79
5318,99,40,12,97,53,30,22,86,70,53,47,42,91,15,70,16,93,39,97,36
5427,37,54,42,18,93,71,71,88,83,45,29,81,59,87,82,93,93,51,50,92
10053,82,47,87,99,90,14,68,4,29,69,22,26,86,37,81,69,93,0,57,44
10206,98,91,22,59,88,60,9,52,91,79,6,17,76,8,76,42,93,28,24,97
5346,99,97,13,53,4,63,90,2,78,18,37,31,5,30,46,7,93,3,94,35
