name,0.csv,1.csv,10.csv,11.csv,12.csv,13.csv,14.csv,15.csv,16.csv,17.csv,18.csv,19.csv,2.csv,20.csv,21.csv,22.csv,23.csv,24.csv,25.csv,26.csv,27.csv,28.csv,29.csv,3.csv,30.csv,31.csv,32.csv,33.csv,34.csv,35.csv,36.csv,37.csv,38.csv,39.csv,4.csv,40.csv,41.csv,42.csv,43.csv,44.csv,45.csv,46.csv,47.csv,48.csv,49.csv,5.csv,50.csv,51.csv,52.csv,53.csv,54.csv,55.csv,56.csv,57.csv,58.csv,59.csv,6.csv,60.csv,61.csv,62.csv,63.csv,64.csv,65.csv,66.csv,67.csv,68.csv,69.csv,7.csv,70.csv,71.csv,72.csv,73.csv,74.csv,75.csv,76.csv,77.csv,78.csv,79.csv,8.csv,9.csv
37.csv,0.640992,0.668861,0.668725,0.713914,0.668713,0.628278,0.628273,0.73235,0.732459,0.732478,0.753717,0.732379,0.699285,0.767867,0.710007,0.722169,0.721746,0.709781,0.767773,0.768074,0.767707,0.799814,0.799646,0.668789,0.767608,0.676655,0.908264,0.796089,0.759888,1,0.676301,1,0.75914,0.84471,0.668746,0.0378301,0.0597131,0.118834,0.322501,0.315751,0.214827,0.408028,0.289652,0.417136,0.392401,0.668861,0.351094,0.387354,0.359598,0.419854,0.572934,0.477466,0.46385,0.322391,0.296839,0.0632752,0.668857,0.0412713,0.0554635,0.0728742,0.127121,0.100879,0.0878142,0.085821,0.03911,0.0077498,0.0320713,0.668754,0.042603,0.122241,0.22673,0.075669,0.0868179,0.00972411,0.0357717,0.0249626,0.00931765,0.00931765,0.668857,0.668731
38.csv,0.709252,0.740089,0.739484,0.797571,0.739344,0.695868,0.695789,0.819747,0.820317,0.820665,0.841466,0.820101,0.773489,0.863235,0.800583,0.813994,0.812774,0.79819,0.86419,0.865746,0.860167,0.893815,0.884324,0.739855,0.858927,0.763689,0.721204,0.925721,0.965694,0.75914,0.763181,0.75914,1,0.660183,0.739615,0.0318741,0.0550909,0.114496,0.316816,0.308584,0.228812,0.409668,0.281082,0.415577,0.390099,0.740527,0.349339,0.38772,0.357113,0.416918,0.591622,0.482043,0.470691,0.343321,0.31569,0.0667643,0.740598,0.0419658,0.0591331,0.0743956,0.127681,0.100373,0.087634,0.0891819,0.0400583,0.00819347,0.0327739,0.739818,0.0409674,0.127326,0.231074,0.0748718,0.0863248,0.00810745,0.0313489,0.0225321,0.00751068,0.00751068,0.740598,0.739577
39.csv,0.561757,0.586181,0.586103,0.622654,0.586096,0.550879,0.550876,0.637989,0.638049,0.63806,0.658539,0.638005,0.612836,0.668727,0.619774,0.629709,0.629463,0.619567,0.668699,0.668877,0.66871,0.698395,0.698797,0.58614,0.668668,0.587239,0.797297,0.692109,0.66064,0.84471,0.586986,0.84471,0.660183,1,0.586115,0.0432052,0.0645841,0.120896,0.306839,0.291238,0.208206,0.371235,0.278049,0.388075,0.366373,0.586178,0.32787,0.359656,0.337411,0.389375,0.52154,0.446489,0.431659,0.320847,0.289443,0.0633871,0.586174,0.0457189,0.0580661,0.0773226,0.128745,0.101687,0.0897282,0.0857747,0.0410536,0.00820679,0.0340618,0.586118,0.0441331,0.120444,0.211976,0.077929,0.0865971,0.0114969,0.0371634,0.0258087,0.0099702,0.0099702,0.586174,0.586106
4.csv,0.918914,0.96486,0.952943,0.867297,0.95185,0.901735,0.901042,0.866931,0.863773,0.862899,0.794231,0.861967,0.909707,0.811981,0.74997,0.763559,0.763296,0.748969,0.811699,0.811202,0.8103,0.773511,0.766123,0.962056,0.809979,0.714741,0.640485,0.773339,0.739715,0.668746,0.714668,0.668746,0.739615,0.586115,1,0.0286957,0.0495652,0.103043,0.286087,0.28,0.19375,0.37,0.253913,0.375652,0.352174,0.961099,0.316087,0.350833,0.321739,0.37625,0.53,0.435217,0.423913,0.31,0.284091,0.06,0.960662,0.0377273,0.0531818,0.0668182,0.115217,0.0904348,0.0786957,0.08,0.036087,0.0073913,0.0295652,0.955648,0.0369565,0.114545,0.206818,0.0672727,0.0772727,0.00727273,0.0283333,0.0204,0.0068,0.0068,0.960662,0.953825
40.csv,0.0275,0.0286957,0.0286961,0.0304433,0.0286959,0.0269569,0.0269565,0.0309342,0.0309355,0.0309381,0.0328527,0.0309361,0.03,0.032414,0.030586,0.0305006,0.0305006,0.03058,0.032414,0.0324176,0.0324054,0.0338483,0.0341258,0.0286957,0.0324054,0.029072,0.0517055,0.0334042,0.0318856,0.0378301,0.029072,0.0378301,0.0318741,0.0432052,0.0286957,1,0.578231,0.277534,0.100389,0.0828646,0.0777409,0.0644969,0.113153,0.0643808,0.0688165,0.0286977,0.0619721,0.0619855,0.0628267,0.0576693,0.0417837,0.0480697,0.0451366,0.0254495,0.0269787,0.00909091,0.0286975,0.00595238,0.00952381,0.0169553,0.0274236,0.0227941,0.0186418,0.0187075,0.0113636,0.0113636,0.00649351,0.0286963,0.0170455,0.0167258,0.0282702,0.0256133,0.0217164,0.0238095,0.0194805,0.0217391,0.0217391,0.0217391,0.0286975,0.0286961
41.csv,0.0475,0.0495652,0.0495657,0.052249,0.0495655,0.0469569,0.0469565,0.0534517,0.053453,0.0534556,0.0556954,0.0534536,0.0518182,0.0560037,0.0525961,0.053138,0.053138,0.05259,0.0560037,0.0560073,0.0559951,0.0573972,0.0573466,0.0495652,0.0559951,0.0498046,0.0682382,0.0577266,0.0551024,0.0597131,0.0498046,0.0597131,0.0550909,0.0645841,0.0495652,0.578231,1,0.480516,0.173771,0.121816,0.172108,0.100487,0.19583,0.0984227,0.102827,0.0495672,0.0997166,0.0951646,0.103611,0.088942,0.0705572,0.0831107,0.0783763,0.049644,0.0491666,0.0211931,0.0495671,0.0134199,0.014652,0.020443,0.035452,0.0273196,0.0210317,0.0240546,0.0206612,0.012987,0.0136364,0.0495659,0.0206612,0.0213613,0.0416238,0.029932,0.0232843,0.0136054,0.0181818,0.0144928,0.0124224,0.0124224,0.0495671,0.0495656
42.csv,0.09875,0.103043,0.103044,0.108128,0.103044,0.0973916,0.0973913,0.111226,0.111227,0.111229,0.115636,0.111227,0.107727,0.116529,0.110018,0.109853,0.109853,0.110012,0.116529,0.116532,0.11652,0.117836,0.117741,0.103043,0.11652,0.103663,0.119431,0.119961,0.114508,0.118834,0.103663,0.118834,0.114496,0.120896,0.103043,0.277534,0.480516,1,0.361699,0.306308,0.269526,0.241716,0.359135,0.226389,0.226097,0.103046,0.231507,0.219116,0.17152,0.199864,0.154357,0.152228,0.143106,0.118776,0.121478,0.0299542,0.103045,0.0239815,0.0286072,0.0425685,0.0656818,0.0569109,0.0517181,0.0442268,0.0315442,0.0135198,0.0192365,0.103044,0.0345864,0.0522407,0.082706,0.0426174,0.041007,0.010239,0.0342209,0.0256166,0.0124542,0.0124542,0.103045,0.103044
43.csv,0.274167,0.286087,0.286087,0.30011,0.286087,0.269131,0.26913,0.307717,0.307719,0.307721,0.317555,0.307719,0.299091,0.322377,0.30187,0.303797,0.303797,0.301864,0.322377,0.322381,0.322369,0.324174,0.324612,0.286087,0.322369,0.286178,0.305777,0.331914,0.316827,0.322501,0.286178,0.322501,0.316816,0.306839,0.286087,0.100389,0.173771,0.361699,1,0.771672,0.67073,0.634803,0.888468,0.531052,0.509327,0.286089,0.478821,0.487018,0.378908,0.458478,0.391939,0.379193,0.358843,0.273177,0.237866,0.091367,0.286089,0.0520117,0.0476402,0.0770592,0.110702,0.0926295,0.0805657,0.0679739,0.0306203,0.011834,0.0210777,0.286088,0.0339143,0.0884622,0.159882,0.0653415,0.068203,0.00992652,0.030175,0.021802,0.00904795,0.00904795,0.286089,0.286087
44.csv,0.268333,0.28,0.28,0.293762,0.28,0.262174,0.262174,0.300888,0.300889,0.300891,0.31189,0.300889,0.292727,0.315222,0.294902,0.297118,0.297118,0.294896,0.315219,0.315222,0.315214,0.316331,0.317326,0.28,0.315214,0.279023,0.299591,0.323287,0.308592,0.315751,0.279023,0.315751,0.308584,0.291238,0.28,0.0828646,0.121816,0.306308,0.771672,1,0.494243,0.750243,0.719698,0.623944,0.606894,0.280002,0.58419,0.574274,0.409905,0.526299,0.417532,0.3883,0.369663,0.276758,0.239137,0.08881,0.280002,0.0512229,0.048065,0.0685048,0.103712,0.0881772,0.0768279,0.0699581,0.0256714,0.0112336,0.0156983,0.280001,0.0314126,0.0949836,0.157817,0.0643962,0.0680477,0.0103331,0.0287421,0.0188586,0.00918691,0.00918691,0.280002,0.28
45.csv,0.186,0.19375,0.19375,0.203219,0.19375,0.183334,0.183333,0.208419,0.20842,0.20842,0.216052,0.208419,0.202174,0.217895,0.204808,0.205618,0.205618,0.204802,0.217896,0.217898,0.21789,0.218999,0.21861,0.19375,0.21789,0.19289,0.207302,0.224431,0.22969,0.214827,0.19289,0.214827,0.228812,0.208206,0.19375,0.0777409,0.172108,0.269526,0.67073,0.494243,1,0.411783,0.631588,0.334619,0.310609,0.193752,0.297239,0.321567,0.245233,0.303486,0.259798,0.247214,0.23382,0.183944,0.155264,0.0721163,0.193752,0.0311906,0.0367287,0.0559753,0.0861397,0.0702697,0.0603749,0.0543384,0.0257158,0.0143641,0.0146821,0.193751,0.0183701,0.0718024,0.129105,0.0520915,0.054148,0.0065018,0.0159702,0.0143977,0.00590829,0.00590829,0.193752,0.19375
46.csv,0.354583,0.37,0.37,0.388083,0.37,0.347826,0.347826,0.398009,0.39801,0.398013,0.411846,0.398011,0.386818,0.416968,0.389358,0.394103,0.394103,0.389352,0.416965,0.416968,0.41696,0.41795,0.416598,0.37,0.41696,0.366007,0.385393,0.429184,0.409676,0.408028,0.366007,0.408028,0.409668,0.371235,0.37,0.0644969,0.100487,0.241716,0.634803,0.750243,0.411783,1,0.583526,0.749075,0.689856,0.370002,0.628282,0.694863,0.440706,0.641364,0.530033,0.459871,0.44111,0.338781,0.285309,0.0853115,0.370002,0.0521023,0.0553131,0.0746973,0.119643,0.0970846,0.0857351,0.0837962,0.0326561,0.00924001,0.0232355,0.370001,0.0336157,0.11662,0.195004,0.0678388,0.0758114,0.00888303,0.029733,0.021051,0.00948538,0.00948538,0.370002,0.37
47.csv,0.243333,0.253913,0.253913,0.266156,0.253913,0.238696,0.238696,0.272916,0.272917,0.272919,0.281459,0.272917,0.265455,0.285918,0.266915,0.269719,0.269719,0.266909,0.285918,0.285922,0.28591,0.287769,0.288552,0.253913,0.28591,0.2521,0.275524,0.294479,0.281093,0.289652,0.2521,0.289652,0.281082,0.278049,0.253913,0.113153,0.19583,0.359135,0.888468,0.719698,0.631588,0.583526,1,0.494096,0.484433,0.253915,0.453047,0.451224,0.348018,0.421067,0.354953,0.339996,0.322853,0.249394,0.218712,0.0925948,0.253915,0.0543447,0.0466801,0.0763179,0.106268,0.0903067,0.0784791,0.0664623,0.0291796,0.0106689,0.0198635,0.253914,0.0352323,0.0865823,0.146023,0.0635703,0.068176,0.00858345,0.0310078,0.0217115,0.0101619,0.0101619,0.253915,0.253913
48.csv,0.36,0.375652,0.375653,0.394297,0.375652,0.354348,0.354348,0.404384,0.404385,0.404388,0.417696,0.404386,0.392727,0.423647,0.39215,0.397924,0.397924,0.392144,0.423644,0.423647,0.423639,0.424643,0.422576,0.375652,0.423639,0.376496,0.390706,0.435375,0.415585,0.417136,0.376496,0.417136,0.415577,0.388075,0.375652,0.0643808,0.0984227,0.226389,0.531052,0.623944,0.334619,0.749075,0.494096,1,0.880273,0.375654,0.780821,0.931788,0.498154,0.832612,0.609089,0.496934,0.474374,0.373141,0.304376,0.0911424,0.375654,0.0601769,0.0639816,0.0822346,0.125107,0.0980533,0.0868392,0.0919059,0.0379243,0.00904886,0.0277171,0.375653,0.0367972,0.123378,0.203517,0.0775603,0.086315,0.0111571,0.0330089,0.0233214,0.0101337,0.0101337,0.375654,0.375653
49.csv,0.3375,0.352174,0.352174,0.369784,0.352174,0.332609,0.332609,0.379139,0.379141,0.379143,0.391699,0.379141,0.368182,0.3972,0.369659,0.37243,0.37243,0.369653,0.397197,0.3972,0.397192,0.398203,0.402288,0.352174,0.397192,0.351954,0.368768,0.408684,0.390107,0.392401,0.351954,0.392401,0.390099,0.366373,0.352174,0.0688165,0.102827,0.226097,0.509327,0.606894,0.310609,0.689856,0.484433,0.880273,1,0.352176,0.890721,0.818118,0.517458,0.739306,0.55552,0.4939,0.46776,0.384866,0.31336,0.104981,0.352176,0.0608228,0.0617984,0.0810635,0.123691,0.0998731,0.0869983,0.0892943,0.0345709,0.00955607,0.0238542,0.352175,0.0326992,0.118315,0.193754,0.0791207,0.0861581,0.0107691,0.0305658,0.0222737,0.0100248,0.0100248,0.352176,0.352174
5.csv,0.927011,0.973361,0.957543,0.900983,0.954419,0.904192,0.902469,0.897906,0.88264,0.878124,0.803742,0.872924,0.91526,0.817463,0.754226,0.767313,0.766093,0.75106,0.816148,0.814762,0.812024,0.775276,0.767632,0.967106,0.811005,0.715767,0.6406,0.774637,0.740952,0.668861,0.715434,0.668861,0.740527,0.586178,0.961099,0.0286977,0.0495672,0.103046,0.286089,0.280002,0.193752,0.370002,0.253915,0.375654,0.352176,1,0.316087,0.350835,0.321739,0.376252,0.530002,0.435217,0.423913,0.31,0.284091,0.06,0.996032,0.0377273,0.0531818,0.0668182,0.115217,0.0904348,0.0786957,0.08,0.036087,0.0073913,0.0295652,0.966493,0.0369565,0.114545,0.206818,0.0672727,0.0772727,0.00727273,0.0283333,0.0204,0.0068,0.0068,0.996032,0.959996
50.csv,0.302917,0.316087,0.316087,0.331782,0.316087,0.297826,0.297826,0.340012,0.340012,0.340014,0.350994,0.340014,0.330455,0.356207,0.332083,0.334774,0.334774,0.332083,0.356206,0.356207,0.356203,0.356902,0.360623,0.316087,0.356203,0.316203,0.328659,0.365978,0.349343,0.351094,0.316203,0.351094,0.349339,0.32787,0.316087,0.0619721,0.0997166,0.231507,0.478821,0.58419,0.297239,0.628282,0.453047,0.780821,0.890721,0.316087,1,0.739774,0.545594,0.670313,0.500088,0.491291,0.465486,0.395489,0.314161,0.111904,0.316087,0.0641731,0.061814,0.0841715,0.126156,0.104912,0.0908565,0.0890106,0.0342203,0.010663,0.0222043,0.316087,0.0320226,0.116246,0.186674,0.077562,0.0831651,0.00990106,0.0307432,0.0227994,0.0101696,0.0101696,0.316087,0.316087
51.csv,0.3368,0.350833,0.350834,0.367598,0.350834,0.33125,0.33125,0.377014,0.377015,0.377018,0.388477,0.377016,0.366087,0.394157,0.365679,0.370058,0.370058,0.365673,0.394155,0.394157,0.394149,0.395108,0.393095,0.350833,0.394149,0.350513,0.362754,0.405352,0.387728,0.387354,0.350513,0.387354,0.38772,0.359656,0.350833,0.0619855,0.0951646,0.219116,0.487018,0.574274,0.321567,0.694863,0.451224,0.931788,0.818118,0.350835,0.739774,1,0.466485,0.890281,0.629103,0.462749,0.442005,0.343401,0.285466,0.0880832,0.350835,0.0588477,0.0625709,0.0795473,0.120807,0.0950921,0.0841217,0.0888305,0.0372122,0.00890071,0.0272155,0.350834,0.0351491,0.117515,0.194626,0.0749413,0.0834133,0.0108982,0.0314149,0.0229325,0.00993679,0.00993679,0.350835,0.350834
52.csv,0.308333,0.321739,0.321739,0.337653,0.321739,0.302609,0.302609,0.346853,0.346853,0.346856,0.360677,0.346855,0.336364,0.363374,0.338006,0.341941,0.341941,0.338006,0.363373,0.363374,0.36337,0.36405,0.366123,0.321739,0.36337,0.320989,0.341249,0.374122,0.357116,0.359598,0.320989,0.359598,0.357113,0.337411,0.321739,0.0628267,0.103611,0.17152,0.378908,0.409905,0.245233,0.440706,0.348018,0.498154,0.517458,0.321739,0.545594,0.466485,1,0.440395,0.411482,0.722966,0.668009,0.539079,0.391488,0.150167,0.321739,0.0884518,0.0908892,0.109286,0.141443,0.122539,0.113072,0.116865,0.0527351,0.0104467,0.0410802,0.321739,0.04842,0.148126,0.206381,0.115808,0.120029,0.0141954,0.0430878,0.0359212,0.00695785,0.00695785,0.321739,0.321739
53.csv,0.3612,0.37625,0.37625,0.394089,0.37625,0.355417,0.355417,0.404205,0.404206,0.404208,0.417245,0.404206,0.392609,0.422584,0.393063,0.397121,0.397121,0.393057,0.422581,0.422583,0.422576,0.443834,0.441252,0.37625,0.422576,0.374848,0.402038,0.435876,0.416925,0.419854,0.374848,0.419854,0.416918,0.389375,0.37625,0.0576693,0.088942,0.199864,0.458478,0.526299,0.303486,0.641364,0.421067,0.832612,0.739306,0.376252,0.670313,0.890281,0.440395,1,0.689538,0.457935,0.436732,0.329995,0.276162,0.0813755,0.376252,0.0547076,0.0608797,0.0743895,0.119657,0.0952517,0.0839727,0.0859224,0.0372126,0.00825122,0.0278316,0.376251,0.0345496,0.111754,0.187678,0.0742781,0.0823511,0.0109893,0.0302013,0.0230012,0.00928442,0.00928442,0.376252,0.37625
54.csv,0.5088,0.53,0.53,0.554598,0.53,0.500834,0.500833,0.569545,0.569546,0.569548,0.587174,0.569546,0.553043,0.595439,0.555289,0.560886,0.560886,0.555283,0.595437,0.595439,0.595431,0.610702,0.604954,0.53,0.595431,0.52634,0.541183,0.618522,0.59163,0.572934,0.52634,0.572934,0.591622,0.52154,0.53,0.0417837,0.0705572,0.154357,0.391939,0.417532,0.259798,0.530033,0.354953,0.609089,0.55552,0.530002,0.500088,0.629103,0.411482,0.689538,1,0.498311,0.480315,0.343646,0.301749,0.0752056,0.530002,0.0493325,0.059911,0.0772092,0.126745,0.0986989,0.0871669,0.084846,0.0392908,0.00874271,0.0301751,0.530001,0.0367541,0.117114,0.211257,0.074064,0.0836989,0.0101622,0.0318872,0.023599,0.00879912,0.00879912,0.530002,0.53
55.csv,0.417083,0.435217,0.435217,0.456173,0.435217,0.411304,0.411304,0.468753,0.468753,0.468756,0.485101,0.468755,0.455,0.491079,0.456877,0.461074,0.461074,0.456877,0.491077,0.491079,0.491074,0.491698,0.492262,0.435217,0.491074,0.435836,0.452026,0.505001,0.482046,0.477466,0.435836,0.477466,0.482043,0.446489,0.435217,0.0480697,0.0831107,0.152228,0.379193,0.3883,0.247214,0.459871,0.339996,0.496934,0.4939,0.435217,0.491291,0.462749,0.722966,0.457935,0.498311,1,0.923919,0.64135,0.458527,0.124567,0.435217,0.0782702,0.0934714,0.10235,0.143544,0.112667,0.10197,0.123491,0.0582013,0.00927605,0.0477441,0.435217,0.0457268,0.156455,0.231992,0.103455,0.11014,0.0112584,0.0369902,0.0306097,0.00747875,0.00747875,0.435217,0.435217
56.csv,0.40625,0.423913,0.423913,0.444355,0.423913,0.399565,0.399565,0.456935,0.456935,0.456938,0.471985,0.456937,0.443182,0.478698,0.444098,0.446789,0.446789,0.444098,0.478696,0.478698,0.478694,0.479309,0.479258,0.423913,0.478694,0.422027,0.436566,0.493109,0.470694,0.46385,0.422027,0.46385,0.470691,0.431659,0.423913,0.0451366,0.0783763,0.143106,0.358843,0.369663,0.23382,0.44111,0.322853,0.474374,0.46776,0.423913,0.465486,0.442005,0.668009,0.436732,0.480315,0.923919,1,0.587721,0.430972,0.114285,0.423913,0.0718073,0.0876133,0.0988526,0.141138,0.111538,0.101148,0.116412,0.0550356,0.00899022,0.0447581,0.423913,0.0444788,0.145543,0.221089,0.0957244,0.100695,0.0101291,0.0359753,0.0297155,0.007974,0.007974,0.423913,0.423913
57.csv,0.296522,0.31,0.31,0.325462,0.31,0.297273,0.297273,0.334042,0.334042,0.334042,0.348487,0.334042,0.324762,0.350744,0.326927,0.328744,0.328744,0.326927,0.350744,0.350744,0.350744,0.350744,0.351709,0.31,0.350744,0.310744,0.31072,0.360487,0.343321,0.322391,0.310744,0.322391,0.343321,0.320847,0.31,0.0254495,0.049644,0.118776,0.273177,0.276758,0.183944,0.338781,0.249394,0.373141,0.384866,0.31,0.395489,0.343401,0.539079,0.329995,0.343646,0.64135,0.587721,1,0.606495,0.195446,0.31,0.122851,0.126,0.144982,0.166721,0.129746,0.121065,0.153771,0.0735005,0.0105144,0.0627509,0.31,0.0533362,0.182184,0.23353,0.128249,0.131948,0.0110312,0.0431228,0.0377824,0.00902299,0.00902299,0.31,0.31
58.csv,0.271739,0.284091,0.284091,0.29833,0.284091,0.269545,0.269545,0.30641,0.30641,0.30641,0.320039,0.30641,0.297619,0.321731,0.302397,0.302231,0.302231,0.302397,0.321731,0.321731,0.321731,0.321731,0.321844,0.284091,0.321731,0.285731,0.284477,0.331474,0.31569,0.296839,0.285731,0.296839,0.31569,0.289443,0.284091,0.0269787,0.0491666,0.121478,0.237866,0.239137,0.155264,0.285309,0.218712,0.304376,0.31336,0.284091,0.314161,0.285466,0.391488,0.276162,0.301749,0.458527,0.430972,0.606495,1,0.185589,0.284091,0.132593,0.130756,0.156583,0.186782,0.15282,0.143345,0.163584,0.0798749,0.0119206,0.0679549,0.284091,0.059687,0.183129,0.235697,0.129743,0.133621,0.0108286,0.0494141,0.0414064,0.00936012,0.00936012,0.284091,0.284091
59.csv,0.0573913,0.06,0.06,0.0633022,0.06,0.0563636,0.0563636,0.0648107,0.0648107,0.0648107,0.0677259,0.0648107,0.0628571,0.0680513,0.0634297,0.0640513,0.0640513,0.0634297,0.0680513,0.0680513,0.0680513,0.0680513,0.0681689,0.06,0.0680513,0.0605513,0.0601923,0.0701026,0.0667643,0.0632752,0.0605513,0.0632752,0.0667643,0.0633871,0.06,0.00909091,0.0211931,0.0299542,0.091367,0.08881,0.0721163,0.0853115,0.0925948,0.0911424,0.104981,0.06,0.111904,0.0880832,0.150167,0.0813755,0.0752056,0.124567,0.114285,0.195446,0.185589,1,0.06,0.628571,0.382323,0.423106,0.255635,0.216538,0.213911,0.291932,0.184704,0.00595238,0.191534,0.06,0.0862193,0.227943,0.152463,0.24098,0.200714,0.0125,0.085124,0.0898551,0.00543478,0.00543478,0.06,0.06
6.csv,0.925245,0.971507,0.958138,0.904762,0.954777,0.904521,0.902666,0.901419,0.88414,0.879333,0.804202,0.873959,0.914049,0.817744,0.754403,0.767474,0.766275,0.751138,0.816439,0.814963,0.812062,0.775352,0.767702,0.96609,0.81101,0.715772,0.640596,0.774705,0.741017,0.668857,0.715456,0.668857,0.740598,0.586174,0.960662,0.0286975,0.0495671,0.103045,0.286089,0.280002,0.193752,0.370002,0.253915,0.375654,0.352176,0.996032,0.316087,0.350835,0.321739,0.376252,0.530002,0.435217,0.423913,0.31,0.284091,0.06,1,0.0377273,0.0531818,0.0668182,0.115217,0.0904348,0.0786957,0.08,0.036087,0.0073913,0.0295652,0.967915,0.0369565,0.114545,0.206818,0.0672727,0.0772727,0.00727273,0.0283333,0.0204,0.0068,0.0068,1,0.960858
60.csv,0.036087,0.0377273,0.0377273,0.0399817,0.0377273,0.0354545,0.0354545,0.0407448,0.0407448,0.0407448,0.042395,0.0407448,0.0395238,0.0427821,0.0405598,0.0402821,0.0402821,0.0405598,0.0427821,0.0427821,0.0427821,0.0427821,0.0432582,0.0377273,0.0427821,0.0377821,0.0390619,0.0440641,0.0419658,0.0412713,0.0377821,0.0412713,0.0419658,0.0457189,0.0377273,0.00595238,0.0134199,0.0239815,0.0520117,0.0512229,0.0311906,0.0521023,0.0543447,0.0601769,0.0608228,0.0377273,0.0641731,0.0588477,0.0884518,0.0547076,0.0493325,0.0782702,0.0718073,0.122851,0.132593,0.628571,0.0377273,1,0.503571,0.563889,0.298706,0.256724,0.255931,0.347879,0.255102,0.00952381,0.273243,0.0377273,0.115079,0.253943,0.144618,0.282273,0.22197,0.01,0.116883,0.128364,0.00869565,0.00869565,0.0377273,0.0377273
61.csv,0.0508696,0.0531818,0.0531818,0.0561635,0.0531818,0.05,0.05,0.0574237,0.0574237,0.0574237,0.0605207,0.0574237,0.0557143,0.0602949,0.0559976,0.0567949,0.0567949,0.0559976,0.0602949,0.0602949,0.0602949,0.0602949,0.0609615,0.0531818,0.0602949,0.0532949,0.0548515,0.0620897,0.0591331,0.0554635,0.0532949,0.0554635,0.0591331,0.0580661,0.0531818,0.00952381,0.014652,0.0286072,0.0476402,0.048065,0.0367287,0.0553131,0.0466801,0.0639816,0.0617984,0.0531818,0.061814,0.0625709,0.0908892,0.0608797,0.059911,0.0934714,0.0876133,0.126,0.130756,0.382323,0.0531818,0.503571,1,0.345455,0.215519,0.171277,0.169129,0.662222,0.325964,0.00680272,0.344388,0.0531818,0.189418,0.464155,0.254339,0.463182,0.372727,0.00714286,0.0929293,0.0990338,0.00621118,0.00621118,0.0531818,0.0531818
62.csv,0.063913,0.0668182,0.0668182,0.0704409,0.0668182,0.0627273,0.0627273,0.0721978,0.0721978,0.0721978,0.0749327,0.0721978,0.07,0.0758077,0.0721022,0.0713077,0.0713077,0.0721022,0.0758077,0.0758077,0.0758077,0.0758077,0.0753775,0.0668182,0.0758077,0.0668077,0.0700437,0.0781154,0.0743956,0.0728742,0.0668077,0.0728742,0.0743956,0.0773226,0.0668182,0.0169553,0.020443,0.0425685,0.0770592,0.0685048,0.0559753,0.0746973,0.0763179,0.0822346,0.0810635,0.0668182,0.0841715,0.0795473,0.109286,0.0743895,0.0772092,0.10235,0.0988526,0.144982,0.156583,0.423106,0.0668182,0.563889,0.345455,1,0.530222,0.416412,0.414076,0.29131,0.186291,0.015873,0.180952,0.0668182,0.0842491,0.242026,0.158839,0.225714,0.18587,0.00555556,0.082989,0.0869565,0.00483092,0.00483092,0.0668182,0.0668182
63.csv,0.110417,0.115217,0.115217,0.12085,0.115217,0.108696,0.108696,0.124184,0.124184,0.124184,0.128641,0.124184,0.120455,0.130098,0.122479,0.122955,0.122955,0.122479,0.130098,0.130098,0.130098,0.130515,0.130726,0.115217,0.130098,0.115336,0.121086,0.133761,0.127681,0.127121,0.115336,0.127121,0.127681,0.128745,0.115217,0.0274236,0.035452,0.0656818,0.110702,0.103712,0.0861397,0.119643,0.106268,0.125107,0.123691,0.115217,0.126156,0.120807,0.141443,0.119657,0.126745,0.143544,0.141138,0.166721,0.186782,0.255635,0.115217,0.298706,0.215519,0.530222,1,0.791201,0.697651,0.216542,0.125069,0.0147727,0.113458,0.115217,0.0652079,0.215822,0.191074,0.172307,0.145985,0.0123016,0.0607845,0.0588087,0.00538194,0.00538194,0.115217,0.115217
64.csv,0.0866667,0.0904348,0.0904348,0.0949513,0.0904348,0.0852174,0.0852174,0.0975758,0.0975758,0.0975758,0.100837,0.0975758,0.0945455,0.102222,0.109167,0.0960317,0.0960317,0.109167,0.102222,0.102222,0.102222,0.102651,0.102629,0.0904348,0.102222,0.0903175,0.0944188,0.105153,0.100373,0.100879,0.0903175,0.100879,0.100373,0.101687,0.0904348,0.0227941,0.0273196,0.0569109,0.0926295,0.0881772,0.0702697,0.0970846,0.0903067,0.0980533,0.0998731,0.0904348,0.104912,0.0950921,0.122539,0.0952517,0.0986989,0.112667,0.111538,0.129746,0.15282,0.216538,0.0904348,0.256724,0.171277,0.416412,0.791201,1,0.880815,0.175971,0.0793189,0.0110723,0.0706201,0.0904348,0.0731321,0.168094,0.150064,0.183203,0.152029,0.0146956,0.068632,0.0667697,0.00641026,0.00641026,0.0904348,0.0904348
